query_nsd_id,anchor_nsd_id,gt_rank,bucket,confidence,strength,guidance_scale,steps,n_candidates,retrieval_pixcorr,retrieval_ssim,retrieval_psnr,retrieval_lpips,retrieval_clip_image_similarity,retrieval_alexnet2,retrieval_alexnet5,diffusion_pixcorr,diffusion_ssim,diffusion_psnr,diffusion_lpips,diffusion_clip_image_similarity,diffusion_alexnet2,diffusion_alexnet5,delta_pixcorr,delta_ssim,delta_psnr,delta_lpips,delta_clip_image_similarity,delta_alexnet2,delta_alexnet5
30847,33171,3,good,0.026253819465637207,0.2921,3.12,49,16,-0.24593406496355333,0.04443083330988884,8.48405829379952,0.679542601108551,0.8896210193634033,0.5093822479248047,0.4335273206233978,-0.24881498459110293,0.0432162843644619,8.54247122018888,0.6944803595542908,0.9106081128120422,0.4931189715862274,0.4177197217941284,-0.002880919627549605,-0.001214548945426941,0.05841292638935869,0.014937758445739746,0.020987093448638916,-0.01626327633857727,-0.01580759882926941
30856,51788,3,good,0.004936158657073975,0.2985,3.02,49,16,0.24065435613248798,0.5175697803497314,12.033052383512457,0.6546339988708496,0.5646544694900513,0.6611896753311157,0.4779245853424072,0.24096419311017253,0.5287511944770813,12.094796654733571,0.6489412188529968,0.610314667224884,0.6695700287818909,0.4681415855884552,0.0003098369776845522,0.011181414127349854,0.06174427122111403,-0.005692780017852783,0.045660197734832764,0.008380353450775146,-0.009782999753952026
30887,46274,2,good,0.002892613410949707,0.2991,3.01,49,16,0.2957050361354152,0.17118693888187408,9.023194300549406,0.7054339051246643,0.8216845989227295,0.43066930770874023,0.34871935844421387,0.30495620831242704,0.17850065231323242,9.117141033405474,0.7062703371047974,0.8400979042053223,0.4269832968711853,0.33809134364128113,0.009251172177011824,0.007313713431358337,0.09394673285606814,0.0008364319801330566,0.018413305282592773,-0.0036860108375549316,-0.01062801480293274
31233,6489,2,good,0.049274563789367676,0.2852,3.22,48,16,0.10557903955772308,0.11957765370607376,8.615202930310032,0.666761040687561,0.8208620548248291,0.43673959374427795,0.4603934586048126,0.10958616083633377,0.13648247718811035,8.690491580895053,0.6764673590660095,0.8208014965057373,0.4366353750228882,0.46723464131355286,0.0040071212786106924,0.01690482348203659,0.07528865058502099,0.009706318378448486,-6.0558319091796875e-05,-0.00010421872138977051,0.006841182708740234
31837,28788,2,good,0.03993058204650879,0.288,3.18,48,16,0.3052728796051202,0.33165666460990906,12.573462229102411,0.6320374608039856,0.8431683778762817,0.5146471858024597,0.5566226243972778,0.30571942405414915,0.35399624705314636,12.667131730491207,0.6230709552764893,0.8262042999267578,0.5243110656738281,0.5619479417800903,0.00044654444902897383,0.022339582443237305,0.0936695013887956,-0.008966505527496338,-0.016964077949523926,0.009663879871368408,0.0053253173828125
31936,34186,2,good,0.04743516445159912,0.2858,3.21,48,16,0.19072415773040885,0.2687534987926483,8.571382975806099,0.7447521090507507,0.8686067461967468,0.4465332627296448,0.40089577436447144,0.18114966285683126,0.27067598700523376,8.616774729881332,0.7429250478744507,0.8695101737976074,0.4474583566188812,0.40497416257858276,-0.009574494873577588,0.0019224882125854492,0.04539175407523288,-0.0018270611763000488,0.0009034276008605957,0.0009250938892364502,0.004078388214111328
33289,24480,2,good,0.01689523458480835,0.2949,3.08,49,16,0.08643612126679627,0.11055171489715576,10.241264474398609,0.6374388337135315,0.8180331587791443,0.5216816663742065,0.46248939633369446,0.09164631928102986,0.12813976407051086,10.396418248146372,0.6237965226173401,0.835167646408081,0.5243083238601685,0.4537314474582672,0.005210198014233586,0.017588049173355103,0.15515377374776307,-0.013642311096191406,0.017134487628936768,0.002626657485961914,-0.008757948875427246
33752,61216,4,good,0.09144461154937744,0.2726,3.41,47,16,8.66198556903688e-05,0.08661254495382309,8.372949716411323,0.700053334236145,0.805302619934082,0.3879656493663788,0.3824446201324463,0.0025066899944364753,0.09567222744226456,8.462040003511799,0.7086629867553711,0.8227620124816895,0.382712185382843,0.3801255226135254,0.0024200701387461065,0.009059682488441467,0.08909028710047551,0.008609652519226074,0.017459392547607422,-0.005253463983535767,-0.0023190975189208984
34603,67829,2,good,0.21735548973083496,0.2348,3.98,43,16,0.30671234332270036,0.2250431925058365,10.74689107778229,0.626190185546875,0.6311416029930115,0.47439345717430115,0.39386653900146484,0.31611200557828184,0.2504728436470032,10.860248902888543,0.6160223484039307,0.6436837315559387,0.474570095539093,0.38020169734954834,0.009399662255581476,0.025429651141166687,0.11335782510625236,-0.010167837142944336,0.012542128562927246,0.00017663836479187012,-0.013664841651916504
35752,24640,2,good,0.02461695671081543,0.2926,3.11,49,16,-0.2039349629851474,0.1304274946451187,8.630597716707767,0.705101490020752,0.8282731771469116,0.5304529070854187,0.39881011843681335,-0.1955929416640836,0.13327106833457947,8.719181221271528,0.7194902300834656,0.8433693051338196,0.5240321159362793,0.39016079902648926,0.008342021321063792,0.0028435736894607544,0.0885835045637613,0.014388740062713623,0.015096127986907959,-0.006420791149139404,-0.008649319410324097
36258,60834,2,good,0.010343313217163086,0.2969,3.05,49,16,0.1958522567852713,0.09066756814718246,10.732560797216363,0.542471706867218,0.9483975768089294,0.5422156453132629,0.46982699632644653,0.2057108807092697,0.09518715739250183,10.833405062905708,0.528579831123352,0.9350861310958862,0.5393257737159729,0.46770673990249634,0.009858623923998416,0.0045195892453193665,0.10084426568934468,-0.013891875743865967,-0.013311445713043213,-0.002889871597290039,-0.0021202564239501953
36682,62302,2,good,0.07762575149536133,0.2767,3.35,47,16,0.2206858879232788,0.2102435678243637,8.030381903897077,0.7490254044532776,0.7471371293067932,0.436178058385849,0.3297777771949768,0.21741667864715447,0.21698696911334991,8.033373533413048,0.7426451444625854,0.7362381815910339,0.4478067457675934,0.34134843945503235,-0.0032692092761243408,0.006743401288986206,0.002991629515971539,-0.006380259990692139,-0.010898947715759277,0.011628687381744385,0.011570662260055542
36910,22772,4,good,0.0392342209815979,0.2882,3.18,48,16,-0.06350199651488307,0.05954417586326599,6.875863434099536,0.7226377725601196,0.7407267093658447,0.4703141152858734,0.2839824855327606,-0.07208690458542201,0.06498569995164871,6.877594799075477,0.7337174415588379,0.7375943660736084,0.4572782814502716,0.27678540349006653,-0.008584908070538938,0.005441524088382721,0.0017313649759413963,0.011079668998718262,-0.003132343292236328,-0.013035833835601807,-0.007197082042694092
36978,4768,2,good,0.006275653839111328,0.2981,3.03,49,16,0.047766949632987304,0.10285589843988419,8.284112070722022,0.7198278903961182,0.6663609743118286,0.3332601487636566,0.2907522916793823,0.045187282357914756,0.11158382892608643,8.333289517132657,0.6954203248023987,0.6878088712692261,0.3376745879650116,0.2941536605358124,-0.002579667275072549,0.00872793048620224,0.04917744641063493,-0.024407565593719482,0.02144789695739746,0.0044144392013549805,0.0034013688564300537
37608,20820,2,good,0.06311684846878052,0.2811,3.28,48,16,0.14207567004749816,0.2133324146270752,11.36935971917826,0.6260035634040833,0.821091890335083,0.5329501628875732,0.37535059452056885,0.14345297197377696,0.24833397567272186,11.418733325560897,0.6325242519378662,0.8221770524978638,0.5214770436286926,0.3558865785598755,0.001377301926278801,0.03500156104564667,0.04937360638263755,0.006520688533782959,0.0010851621627807617,-0.011473119258880615,-0.01946401596069336
38246,46806,3,good,0.09206408262252808,0.2724,3.41,47,16,-0.05783900778131365,0.1446112096309662,11.280733637114546,0.675957441329956,0.743155837059021,0.48299211263656616,0.3915920555591583,-0.05057075921238541,0.1698293685913086,11.489258113055762,0.6926983594894409,0.7641065716743469,0.4780612885951996,0.3871743381023407,0.007268248568928243,0.025218158960342407,0.20852447594121593,0.016740918159484863,0.020950734615325928,-0.004930824041366577,-0.004417717456817627
38297,70671,2,good,0.17634397745132446,0.2471,3.79,44,16,0.3164089738232392,0.19166870415210724,9.547900759773913,0.6828081607818604,0.6386463642120361,0.4191865921020508,0.3701987862586975,0.32317142014530453,0.20048992335796356,9.624187105476654,0.6881625652313232,0.6672022342681885,0.42065826058387756,0.35150057077407837,0.006762446322065352,0.008821219205856323,0.07628634570274073,0.005354404449462891,0.028555870056152344,0.0014716684818267822,-0.01869821548461914
39058,25741,2,good,0.17948168516159058,0.2462,3.81,44,16,0.23947260274784568,0.10812870413064957,8.5647717109255,0.659132719039917,0.9328056573867798,0.3480951189994812,0.3469194769859314,0.2347176027372393,0.11652245372533798,8.590094296379965,0.6607055068016052,0.927963137626648,0.34895065426826477,0.3672424852848053,-0.004755000010606386,0.008393749594688416,0.02532258545446453,0.0015727877616882324,-0.004842519760131836,0.0008555352687835693,0.0203230082988739
39841,25959,2,good,0.08335596323013306,0.275,3.38,47,16,-0.07335735006852258,0.1634833812713623,8.636133145128479,0.6391041278839111,0.5894491076469421,0.36705902218818665,0.3559456467628479,-0.0722906326123966,0.17617572844028473,8.744894613386109,0.652247428894043,0.6209761500358582,0.3718661367893219,0.35836488008499146,0.001066717456125979,0.012692347168922424,0.10876146825762945,0.013143301010131836,0.031527042388916016,0.004807114601135254,0.0024192333221435547
40935,38641,2,good,0.13997817039489746,0.258,3.63,45,16,0.07529109227756316,0.10405680537223816,7.930712427157243,0.6732946038246155,0.8614912033081055,0.4091012477874756,0.4362243413925171,0.07459286626429813,0.11051959544420242,8.018204068299399,0.6819460988044739,0.8482770919799805,0.4094737768173218,0.4310302436351776,-0.0006982260132650242,0.006462790071964264,0.08749164114215624,0.008651494979858398,-0.013214111328125,0.0003725290298461914,-0.0051940977573394775
41137,33543,4,good,0.1719011664390564,0.2484,3.77,44,16,0.49897755565654905,0.26827338337898254,9.570162894024538,0.5636052489280701,0.7850248217582703,0.44579407572746277,0.32292112708091736,0.5027756506338823,0.2717091143131256,9.592310303798394,0.5604417324066162,0.7670941948890686,0.4492684304714203,0.3261720836162567,0.003798094977333244,0.0034357309341430664,0.022147409773856097,-0.0031635165214538574,-0.01793062686920166,0.0034743547439575195,0.0032509565353393555
41566,72948,2,good,0.02406233549118042,0.2928,3.11,49,16,0.17516699485355147,0.22861172258853912,8.580182348645351,0.685598611831665,0.7661577463150024,0.42176368832588196,0.4388115406036377,0.17547257486584997,0.24136744439601898,8.643112377250835,0.681236207485199,0.7648513913154602,0.4249321222305298,0.44327062368392944,0.0003055800122984953,0.012755721807479858,0.06293002860548391,-0.0043624043464660645,-0.0013063549995422363,0.003168433904647827,0.004459083080291748
42648,24846,2,good,0.1416671872138977,0.2575,3.64,45,16,0.45006018222608973,0.21479131281375885,11.908274878611174,0.6478033661842346,0.721482515335083,0.6442387700080872,0.524781346321106,0.4506656983488647,0.24030394852161407,11.983418979082982,0.6260885000228882,0.713971734046936,0.639756441116333,0.5227680802345276,0.000605516122774985,0.025512635707855225,0.07514410047180853,-0.021714866161346436,-0.007510781288146973,-0.00448232889175415,-0.002013266086578369
42851,44971,2,good,0.012009620666503906,0.2964,3.05,49,16,-0.08292600283684459,0.0991993322968483,9.163089918258931,0.7862465381622314,0.617122232913971,0.37660983204841614,0.3270126283168793,-0.07998730385214292,0.10169640928506851,9.175514529416324,0.7795888781547546,0.6419075131416321,0.3785974979400635,0.33460119366645813,0.002938698984701671,0.002497076988220215,0.012424611157392462,-0.006657660007476807,0.024785280227661133,0.001987665891647339,0.007588565349578857
43107,51745,2,good,0.06783050298690796,0.2797,3.31,47,16,-0.06242768890824454,0.030613521113991737,7.4593072257741975,0.7234591245651245,0.6863579154014587,0.4967345595359802,0.42564713954925537,-0.06345686733631441,0.035437654703855515,7.534343013028586,0.7405486106872559,0.7248193025588989,0.4846862554550171,0.38423579931259155,-0.0010291784280698699,0.004824133589863777,0.07503578725438853,0.017089486122131348,0.038461387157440186,-0.012048304080963135,-0.04141134023666382
44369,67802,2,good,0.009464502334594727,0.2972,3.04,49,16,0.20883137477368788,0.40796947479248047,10.819010454108131,0.5420721173286438,0.7136638760566711,0.508050799369812,0.4245704412460327,0.2104396693973372,0.4590732157230377,10.815852514953065,0.5422574877738953,0.692101240158081,0.5125682353973389,0.4242902398109436,0.001608294623649309,0.05110374093055725,-0.003157939155066458,0.00018537044525146484,-0.021562635898590088,0.0045174360275268555,-0.00028020143508911133
46460,16616,2,good,0.005501508712768555,0.2983,3.02,49,16,0.1913888749024759,0.21114064753055573,10.857444649870923,0.7386236786842346,0.8207072019577026,0.42603012919425964,0.40107426047325134,0.20219107029267933,0.23508918285369873,10.943069890387457,0.7334392070770264,0.8346640467643738,0.43121832609176636,0.40426287055015564,0.01080219539020344,0.023948535323143005,0.08562524051653497,-0.005184471607208252,0.013956844806671143,0.005188196897506714,0.003188610076904297
47290,41482,2,good,0.03130340576171875,0.2906,3.14,49,16,0.1840234240524809,0.14901910722255707,10.776694224256289,0.6901388168334961,0.8235470652580261,0.46137121319770813,0.418179452419281,0.19351557710790737,0.16039995849132538,10.920182600868253,0.690143883228302,0.8108335733413696,0.4591221511363983,0.4226897358894348,0.009492153055426472,0.01138085126876831,0.14348837661196434,5.066394805908203e-06,-0.012713491916656494,-0.0022490620613098145,0.004510283470153809
48260,22530,3,good,0.201852947473526,0.2394,3.91,43,16,0.04618385540786137,0.13013005256652832,8.703941045267182,0.6198207139968872,0.5243260264396667,0.41279077529907227,0.283407598733902,0.0434472640697916,0.13305418193340302,8.730021144574128,0.6197774410247803,0.5160923600196838,0.4060720205307007,0.2965877652168274,-0.00273659133806977,0.002924129366874695,0.026080099306945215,-4.3272972106933594e-05,-0.00823366641998291,-0.006718754768371582,0.013180166482925415
48422,29980,3,good,0.10062479972839355,0.2698,3.45,46,16,0.34473596266074574,0.162862166762352,10.456226576712703,0.651949405670166,0.7216167449951172,0.42871323227882385,0.3307033181190491,0.35668726188190236,0.17095784842967987,10.576417608238595,0.6438077688217163,0.713367223739624,0.42422816157341003,0.3389384150505066,0.01195129922115662,0.00809568166732788,0.12019103152589139,-0.008141636848449707,-0.008249521255493164,-0.004485070705413818,0.00823509693145752
48679,60305,2,good,0.06485539674758911,0.2805,3.29,48,16,0.01435598758280349,0.21787603199481964,11.544671580440502,0.687914252281189,0.7401955723762512,0.42924684286117554,0.37928855419158936,0.008399486649204896,0.23642663657665253,11.579056208189426,0.6911165714263916,0.706404447555542,0.4325418770313263,0.3952900767326355,-0.005956500933598594,0.018550604581832886,0.034384627748924146,0.0032023191452026367,-0.03379112482070923,0.003295034170150757,0.016001522541046143
48681,38641,3,good,0.0722583532333374,0.2783,3.33,47,16,0.3231948734754256,0.18306775391101837,8.987907038034331,0.6896553635597229,0.8824938535690308,0.35215187072753906,0.40271782875061035,0.31844315707174065,0.19806332886219025,9.01291614170277,0.6969295144081116,0.8521334528923035,0.35312560200691223,0.3953816890716553,-0.004751716403684936,0.014995574951171875,0.025009103668438115,0.007274150848388672,-0.030360400676727295,0.0009737312793731689,-0.007336139678955078
48832,21526,2,good,0.09484314918518066,0.2715,3.43,47,16,-0.04581185484366439,0.29878559708595276,9.254315874532248,0.6228711605072021,0.7879430055618286,0.49307286739349365,0.35313305258750916,-0.0341320470992907,0.3118636906147003,9.34024218272783,0.6444190740585327,0.7857432961463928,0.4905204176902771,0.3546302318572998,0.011679807744373688,0.013078093528747559,0.08592630819558167,0.021547913551330566,-0.002199709415435791,-0.0025524497032165527,0.0014971792697906494
51052,15364,2,good,0.32290220260620117,0.2031,4.45,40,16,0.42582389603475357,0.20819078385829926,8.212039540666911,0.6953027248382568,0.5533004999160767,0.3374040424823761,0.2878720164299011,0.42587850786873854,0.21453696489334106,8.256281220025045,0.6951562762260437,0.5635249614715576,0.3354237675666809,0.2837780714035034,5.461183398497438e-05,0.006346181035041809,0.04424167935813372,-0.00014644861221313477,0.010224461555480957,-0.0019802749156951904,-0.004093945026397705
52394,47656,2,good,0.04372304677963257,0.2869,3.2,48,16,0.3427738099918542,0.20848049223423004,9.134020777643995,0.6335305571556091,0.7961772084236145,0.41993555426597595,0.3822559118270874,0.34351134836183417,0.23072601854801178,9.201424679719585,0.6281576156616211,0.7899515628814697,0.42339026927948,0.3848297595977783,0.0007375383699799731,0.02224552631378174,0.06740390207558988,-0.005372941493988037,-0.006225645542144775,0.0034547150135040283,0.002573847770690918
53070,8843,2,good,0.04644399881362915,0.2861,3.21,48,16,0.13733740608070466,0.15546345710754395,11.291100257305683,0.6412245035171509,0.6615263819694519,0.4478028416633606,0.423475980758667,0.14053906981334605,0.2235536426305771,11.408581123019253,0.6268701553344727,0.6801698207855225,0.4452943801879883,0.4256959557533264,0.0032016637326413855,0.06809018552303314,0.11748086571357064,-0.014354348182678223,0.018643438816070557,-0.0025084614753723145,0.002219974994659424
53511,11521,2,good,0.10553926229476929,0.2683,3.47,46,16,0.044198077966321796,0.49196887016296387,11.49029047827802,0.6449132561683655,0.8925917744636536,0.45909279584884644,0.4618874192237854,0.039366168593034094,0.5130884647369385,11.565516105892415,0.6344379782676697,0.8741576075553894,0.47086796164512634,0.462032675743103,-0.004831909373287702,0.02111959457397461,0.07522562761439566,-0.0104752779006958,-0.01843416690826416,0.011775165796279907,0.00014525651931762695
53773,64893,3,good,0.03442174196243286,0.2897,3.15,48,16,-0.08072238099806908,0.12606839835643768,6.90241734104541,0.6916204690933228,0.7961589097976685,0.3849337100982666,0.40128228068351746,-0.08236768095972884,0.13243621587753296,6.961765363037954,0.6976828575134277,0.8013393878936768,0.38498958945274353,0.40279489755630493,-0.0016452999616597547,0.006367817521095276,0.05934802199254374,0.0060623884201049805,0.005180478096008301,5.587935447692871e-05,0.0015126168727874756
53881,22263,3,good,0.004814088344573975,0.2986,3.02,49,16,0.048451109313767414,0.0793832466006279,12.643854165281168,0.803235650062561,0.6580080389976501,0.5339825749397278,0.3405876159667969,0.050119803571412144,0.08362773805856705,12.763415062964151,0.8026632070541382,0.6595546007156372,0.5157750844955444,0.3093882203102112,0.0016686942576447303,0.004244491457939148,0.11956089768298384,-0.0005724430084228516,0.0015465617179870605,-0.01820749044418335,-0.031199395656585693
55107,38494,2,good,0.17445307970046997,0.2477,3.79,44,16,0.2589027444364966,0.30075761675834656,8.442089811877814,0.671349823474884,0.4750168025493622,0.41980668902397156,0.3934358060359955,0.25378677988640114,0.3203003704547882,8.47369617145817,0.668816864490509,0.4481927454471588,0.41760581731796265,0.40688642859458923,-0.005115964550095442,0.01954275369644165,0.031606359580356624,-0.002532958984375,-0.02682405710220337,-0.002200871706008911,0.01345062255859375
57046,32910,4,good,0.05760824680328369,0.2827,3.26,48,16,0.06353769916310995,0.1034725084900856,9.7659502742241,0.7811985015869141,0.7144375443458557,0.40555480122566223,0.3353837728500366,0.0635517158430325,0.11310379952192307,9.802070076499291,0.7861956357955933,0.7253270745277405,0.4016215205192566,0.3266676366329193,1.4016679922554398e-05,0.009631291031837463,0.036119802275191404,0.004997134208679199,0.010889530181884766,-0.00393328070640564,-0.00871613621711731
57650,9048,4,good,0.07022666931152344,0.2789,3.32,47,16,0.40486105437502773,0.25672799348831177,10.871002133449428,0.6820089817047119,0.9204010963439941,0.4437251091003418,0.43368956446647644,0.40088567821683024,0.2647426426410675,10.883020718000049,0.6870664358139038,0.9024043083190918,0.4488671123981476,0.4373360872268677,-0.003975376158197486,0.008014649152755737,0.012018584550620659,0.0050574541091918945,-0.017996788024902344,0.005142003297805786,0.0036465227603912354
57681,47687,4,good,0.1915540099143982,0.2425,3.86,44,16,0.0301030544528533,0.08818036317825317,8.142253436716821,0.6425859928131104,0.5794992446899414,0.3400542736053467,0.31892433762550354,0.029842139610764092,0.08973035216331482,8.206761592391999,0.6448725461959839,0.5953705906867981,0.33936864137649536,0.31947970390319824,-0.00026091484208920837,0.0015499889850616455,0.06450815567517765,0.002286553382873535,0.01587134599685669,-0.0006856322288513184,0.0005553662776947021
57822,16252,2,good,0.07796388864517212,0.2766,3.35,47,16,0.2146294748069857,0.03316771984100342,10.389136748911374,0.6914738416671753,0.6011333465576172,0.4246198534965515,0.27487513422966003,0.2149830004593676,0.04305864870548248,10.502459407929353,0.6787335276603699,0.5843369364738464,0.4274046719074249,0.2695213854312897,0.0003535256523819197,0.009890928864479065,0.11332265901797811,-0.01274031400680542,-0.016796410083770752,0.002784818410873413,-0.005353748798370361
58144,66342,2,good,0.05121159553527832,0.2846,3.23,48,16,0.20994404812256118,0.06742797046899796,8.98484472583683,0.6957727670669556,0.63438880443573,0.2841860353946686,0.2128993272781372,0.1997614854325358,0.07217203825712204,8.988404013009696,0.693657636642456,0.6236953139305115,0.27769505977630615,0.21851271390914917,-0.010182562690025376,0.0047440677881240845,0.0035592871728660214,-0.0021151304244995117,-0.010693490505218506,-0.006490975618362427,0.005613386631011963
59046,9462,3,good,0.2804960012435913,0.2159,4.26,41,16,-0.0641814254972102,0.04262937605381012,7.58356169415894,0.6419486403465271,0.6773943901062012,0.3929192125797272,0.28097453713417053,-0.06583722271244344,0.04473989084362984,7.595564022553528,0.644249677658081,0.67291659116745,0.39017897844314575,0.28170108795166016,-0.0016557972152332345,0.0021105147898197174,0.012002328394588702,0.002301037311553955,-0.004477798938751221,-0.002740234136581421,0.000726550817489624
59994,16252,2,good,0.11266538500785828,0.2662,3.51,46,16,0.006589058056160295,0.025825297459959984,9.159115117433489,0.733503520488739,0.6230560541152954,0.4027141034603119,0.34731191396713257,0.011091450711821427,0.028452135622501373,9.300573199495144,0.7261097431182861,0.6360432505607605,0.4115879535675049,0.3260265588760376,0.004502392655661132,0.0026268381625413895,0.14145808206165533,-0.007393777370452881,0.012987196445465088,0.008873850107192993,-0.02128535509109497
61216,64867,4,good,0.10331577062606812,0.269,3.46,46,16,0.27050032065877966,0.15733663737773895,9.460785053238524,0.6852890253067017,0.754166841506958,0.4225430488586426,0.4308437705039978,0.25445569021624154,0.15939722955226898,9.451369640748004,0.6985492706298828,0.7729954123497009,0.4199700653553009,0.43072932958602905,-0.01604463044253812,0.0020605921745300293,-0.00941541249052058,0.013260245323181152,0.01882857084274292,-0.002572983503341675,-0.00011444091796875
61752,21318,3,good,0.17563313245773315,0.2473,3.79,44,16,0.025977002573344392,0.087915800511837,8.763506962152945,0.6894194483757019,0.6475711464881897,0.31418976187705994,0.22845736145973206,0.02612795507710839,0.09239014983177185,8.81470677578596,0.6949731111526489,0.6409725546836853,0.31015488505363464,0.23131081461906433,0.0001509525037639986,0.004474349319934845,0.051199813633013846,0.0055536627769470215,-0.0065985918045043945,-0.004034876823425293,0.0028534531593322754
62015,22967,2,good,0.025005221366882324,0.2925,3.11,49,16,0.06968133151063191,0.18911081552505493,8.850931240693187,0.7719933390617371,0.7382575869560242,0.46160688996315,0.3404540419578552,0.06472590001052596,0.1922958344221115,8.90349165637107,0.765343189239502,0.7554941773414612,0.45669928193092346,0.33870744705200195,-0.004955431500105953,0.0031850188970565796,0.05256041567788294,-0.006650149822235107,0.01723659038543701,-0.0049076080322265625,-0.0017465949058532715
62275,21508,2,good,0.006574273109436035,0.298,3.03,49,16,0.5791269374683464,0.11412786692380905,12.965984783638653,0.5061748623847961,0.8760673999786377,0.6029503345489502,0.4714094400405884,0.5745498866886675,0.12104927748441696,13.08262500116675,0.5093806385993958,0.8690539598464966,0.5949925184249878,0.4967482089996338,-0.0045770507796789595,0.00692141056060791,0.11664021752809717,0.0032057762145996094,-0.007013440132141113,-0.007957816123962402,0.02533876895904541
62365,63825,5,good,0.009558320045471191,0.2971,3.04,49,16,0.5351425605238413,0.2949581444263458,11.749784056303401,0.6539450883865356,0.5740727782249451,0.46437397599220276,0.4135761260986328,0.5336620355163276,0.3045308589935303,11.762482351186632,0.6388225555419922,0.5235674977302551,0.4665408134460449,0.4415082335472107,-0.0014805250075137222,0.009572714567184448,0.012698294883231043,-0.015122532844543457,-0.05050528049468994,0.002166837453842163,0.02793210744857788
63182,49234,2,good,0.09163552522659302,0.2725,3.41,47,16,0.051434523205614216,0.17073838412761688,8.442022691861945,0.6895574331283569,0.8372970223426819,0.3753480315208435,0.3802943825721741,0.05612058678478901,0.18449930846691132,8.51619928008777,0.6853699684143066,0.839495062828064,0.37511327862739563,0.38417884707450867,0.004686063579174796,0.013760924339294434,0.07417658822582496,-0.004187464714050293,0.00219804048538208,-0.00023475289344787598,0.0038844645023345947
64867,61216,2,good,0.011007428169250488,0.2967,3.05,49,16,0.27050032065877966,0.15733663737773895,9.460785053238524,0.6852890253067017,0.754166841506958,0.4225430488586426,0.4308437705039978,0.2614734558569091,0.16873939335346222,9.492194053317641,0.681738018989563,0.7834301590919495,0.42171162366867065,0.436617374420166,-0.009026864801870538,0.011402755975723267,0.03140900007911718,-0.003551006317138672,0.029263317584991455,-0.0008314251899719238,0.005773603916168213
65187,63781,4,good,0.04957699775695801,0.2851,3.22,48,16,-0.05347458024611059,0.05313373729586601,9.033132251338834,0.7507466077804565,0.6789818406105042,0.5082114338874817,0.3850090503692627,-0.05910182831884061,0.05959044024348259,8.996541567526714,0.7464540600776672,0.7138353586196899,0.5010485053062439,0.3665269613265991,-0.005627248072730018,0.006456702947616577,-0.03659068381212016,-0.004292547702789307,0.03485351800918579,-0.007162928581237793,-0.018482089042663574
65639,71229,2,good,0.09951996803283691,0.2701,3.45,47,16,0.2123710611391571,0.5667573809623718,10.095801682803573,0.5076026320457458,0.7364369034767151,0.47033989429473877,0.3598094582557678,0.22241116928488688,0.5747649073600769,10.215296750743445,0.5030823349952698,0.743194580078125,0.4757397472858429,0.3562498688697815,0.010040108145729781,0.008007526397705078,0.11949506793987119,-0.004520297050476074,0.006757676601409912,0.005399852991104126,-0.003559589385986328
66214,42642,3,good,0.10638344287872314,0.2681,3.48,46,16,0.08416849430686173,0.04721688851714134,10.686611848385844,0.5679451823234558,0.8592771291732788,0.39803382754325867,0.520453929901123,0.08745356921917015,0.056316208094358444,10.747307807559148,0.5813550353050232,0.8501101732254028,0.39284244179725647,0.5070822238922119,0.003285074912308422,0.009099319577217102,0.06069595917330339,0.013409852981567383,-0.009166955947875977,-0.005191385746002197,-0.013371706008911133
66489,29660,2,good,0.10280835628509521,0.2692,3.46,46,16,-0.006496538711214981,0.1502102166414261,7.390764101652416,0.6816971302032471,0.8159353137016296,0.4143593907356262,0.37637490034103394,-0.005606049429711908,0.15594682097434998,7.457170297576146,0.6857210397720337,0.8145358562469482,0.41867274045944214,0.37973782420158386,0.000890489281503073,0.005736604332923889,0.06640619592372943,0.004023909568786621,-0.0013994574546813965,0.004313349723815918,0.0033629238605499268
67045,10907,2,good,0.20331281423568726,0.239,3.91,43,16,0.11070538117963372,0.2890988886356354,7.92295072612283,0.6289175748825073,0.8529204726219177,0.5285158157348633,0.4795737564563751,0.10902396851490777,0.29796838760375977,7.923155740890654,0.6233518123626709,0.8355313539505005,0.5280432105064392,0.48819077014923096,-0.001681412664725948,0.00886949896812439,0.00020501476782452954,-0.005565762519836426,-0.017389118671417236,-0.00047260522842407227,0.008617013692855835
67363,38853,2,good,0.1444924771785736,0.2567,3.65,45,16,0.026689324445069097,0.06811419874429703,7.596136906949347,0.7549002170562744,0.49771714210510254,0.3123732805252075,0.29065394401550293,0.023721337857398064,0.07213618606328964,7.644825081024116,0.7551510334014893,0.5108776092529297,0.30517634749412537,0.27941563725471497,-0.002967986587671032,0.004021987318992615,0.04868817407476911,0.00025081634521484375,0.013160467147827148,-0.007196933031082153,-0.011238306760787964
68023,5204,3,good,0.008037686347961426,0.2976,3.04,49,16,0.6181594701198658,0.2936376631259918,11.204688042200232,0.664206862449646,0.6323972940444946,0.4989669919013977,0.33159318566322327,0.6298148106231379,0.3008156716823578,11.341117079962055,0.6482122540473938,0.6514371037483215,0.49610745906829834,0.3078456521034241,0.011655340503272105,0.007178008556365967,0.13642903776182358,-0.015994608402252197,0.019039809703826904,-0.0028595328330993652,-0.023747533559799194
