subject,roi,pair_idx,pair_d2,pair_win2,pair_out2,comp_d2,comp_win2,comp_out2
subj02,lateral,6,110.73525886283603,9.993413495721747,100.74184536711425,106.12582428712489,19.349057681776763,86.7767666053481
subj02,lateral,7,181.04250628201652,31.89420490879383,149.14830137322267,84.41258670520611,11.74207934687279,72.67050735833331
subj02,lateral,8,156.01772249229262,24.901680951262957,131.11604154102963,86.10331933715263,13.315595980187805,72.78772335696482
subj02,lateral,9,153.4225711685226,25.776778986536378,127.64579218198622,85.029417934495,13.205453276164256,71.82396465833074
subj02,lateral,10,177.4139999420801,33.69927327624816,143.7147266658319,78.92417331002824,12.09285770078242,66.8313156092458
subj02,lateral,11,146.7648430888842,21.285258470344193,125.47958461853995,86.73200260172133,14.844165513699137,71.88783708802221
subj02,lateral,12,117.34289632449921,16.95846821080793,100.38442811369127,95.40134061334182,16.32493312015915,79.07640749318266
subj02,lateral,13,162.05580484156815,30.187581596141943,131.86822324542615,92.24930963328067,13.92955577953009,78.31975385375058
subj02,lateral,14,146.91090307706872,26.197578867743424,120.71332420932526,89.78099151498645,13.278846323987443,76.502145190999
subj02,lateral,15,154.16395631263205,30.83516871284139,123.32878759979064,81.81592738629813,11.801261365870733,70.01466602042738
subj02,lateral,16,128.388739534269,21.407442331545038,106.98129720272395,90.16530557519488,14.884379003743856,75.28092657145102
subj02,lateral,17,111.43836286773234,21.248830294520268,90.18953257321205,100.22037359768737,16.82827752381625,83.39209607387112
subj02,lateral,18,139.19755016777606,20.904497234759212,118.29305293301684,93.3952164669809,15.041189882252084,78.3540265847288
subj02,lateral,19,161.00933331981358,28.120617254414476,132.88871606539914,87.04778899567856,13.850108276863958,73.1976807188146
subj02,lateral,20,123.92383461255702,15.623721805553135,108.3001128070039,94.14046919247605,16.592207129452078,77.54826206302397
subj02,lateral,21,113.8204836643904,16.09626241782459,97.72422124656578,104.956317850343,18.60623372166851,86.35008412867448
subj02,lateral,22,160.4117068935454,25.894876226429226,134.51683066711615,86.19583480385448,13.39542789914501,72.80040690470946
subj02,lateral,23,128.5497424413376,15.270142326059208,113.2796001152784,93.86890769565738,16.3455447015655,77.52336299409188
subj02,lateral,24,114.37760695046418,16.297290520221914,98.08031643024225,104.23266918211246,18.42119435843651,85.81147482367595
subj02,lateral,25,170.45006972791037,22.62825843417624,147.82181129373413,89.75354068374787,15.1702404393398,74.58330024440806
subj02,lateral,26,157.6672712152904,22.75162781415073,134.91564340113965,100.27167294556445,17.145470227967667,83.12620271759675
subj02,lateral,27,144.86462275217687,18.668833744421384,126.19578900775548,110.06244761393337,20.822469233792685,89.23997838014068
subj03,lateral,0,148.99091138273567,30.45815167619343,118.53275970654227,80.25936042445427,16.368300520101513,63.891059904352765
subj03,lateral,1,153.42915077901208,29.025032090042743,124.40411868896933,76.60986687490207,18.369751972847567,58.240114902054515
subj03,lateral,2,140.74006774644795,25.065970227583897,115.67409751886407,81.7735810693849,18.356400952771036,63.41718011661389
subj03,lateral,3,102.04743891842772,15.045625258680957,87.00181365974674,87.79824669115119,20.110501012830603,67.68774567832058
subj03,lateral,4,114.08538295110662,24.52839667106884,89.55698628003779,79.75562982049527,16.836632864085498,62.918996956409785
subj03,lateral,5,96.1049082746902,13.92515566998378,82.17975260470641,90.60816450299498,22.625596653388634,67.98256784960635
subj03,lateral,6,111.47333222122735,26.84100676228497,84.63232545894238,87.00507330954183,16.95028835814803,70.05478495139381
subj03,lateral,7,177.6981754162256,34.03071938545948,143.66745603076617,67.93868933834642,15.491035979855853,52.44765335849057
subj03,lateral,8,159.08678794886794,31.437177606797363,127.64961034207059,72.4443697067411,15.629409413534514,56.81496029320658
subj03,lateral,9,128.1779956452607,24.820026771293808,103.35796887396693,79.33390605344215,17.761642155082907,61.572263898359246
subj03,lateral,10,147.68864289999075,36.41071468087486,111.27792821911592,72.1215895407919,14.721986950470365,57.39960259032155
subj03,lateral,11,122.36733871079733,24.40361372898165,97.9637249818157,82.15847649964972,20.35496630079482,61.80351019885491
subj03,lateral,12,132.14914995242964,37.580419545387656,94.56873040704201,77.93465056120715,14.708652974899191,63.225997586307955
subj03,lateral,13,174.74989053049694,30.101648443276126,144.64824208722084,70.04208317778364,17.641704246572743,52.40037893121091
subj03,lateral,14,135.74712365150566,18.684552075258477,117.0625715762472,76.03228901610868,19.240609706730666,56.79167930937801
subj03,lateral,15,154.86093083447935,28.496593954088674,126.36433688039072,68.77587916215222,16.00332716536804,52.77255199678417
subj03,lateral,16,138.57863041347971,19.114827630686772,119.46380278279295,79.81709987303152,21.928010363302644,57.889089509728905
subj03,lateral,17,138.29628993657573,30.159528215769583,108.13676172080615,74.47503485475157,16.044796456148877,58.43023839860271
subj03,lateral,18,121.14673904448094,21.018628764594514,100.1281102798864,80.98363636898478,19.92649630352023,61.05714006546456
subj03,lateral,19,146.06409711895185,32.094874245880824,113.969222873071,74.37206550297243,16.82968082909717,57.542384673875276
subj03,lateral,20,106.65234650736593,11.91633473486492,94.736011772501,82.84334730378663,21.55472256174132,61.288624742045315
subj03,lateral,21,123.59928274438529,29.039570107883627,94.5597126365017,79.4156463648315,16.34690140880266,63.06874495602885
subj03,lateral,22,127.4126737516835,24.15694712625716,103.25572662542636,82.6235317314889,18.81516065018777,63.808371081301146
subj03,lateral,23,102.69909258393264,12.780650758323173,89.91844182560945,92.72794347050699,24.518229398729908,68.20971407177709
subj03,lateral,24,110.18485562515099,22.209733046106198,87.97512257904478,88.24900106535175,18.455502347431725,69.79349871792004
subj03,lateral,25,122.11405194537326,17.428206295312066,104.68584565006117,85.50499496971351,20.70711504160714,64.79787992810638
subj03,lateral,26,132.88494462258103,32.7687907025624,100.11615392001866,81.39106696855708,15.301221559138657,66.08984540941844
subj03,lateral,27,133.74248073816324,24.374995763198463,109.36748497496475,94.33671396127886,21.335679355299703,73.00103460597916
subj04,lateral,0,238.00675677639225,41.21828573173123,196.788471044661,91.12404869960115,12.613194097421136,78.51085460218002
subj04,lateral,1,228.35249877772688,42.44272841126088,185.90977036646603,91.95633677822534,14.636770930043564,77.31956584818178
subj04,lateral,2,230.6550812394867,35.297479152150345,195.35760208733637,85.26278172679564,13.499804475966839,71.76297725082878
subj04,lateral,3,180.26097772083867,30.20716354968181,150.05381417115686,87.95959912989446,13.088806415143017,74.87079271475145
subj04,lateral,4,156.01949349326398,24.807162918435843,131.21233057482814,89.58891142909903,13.096549725590396,76.49236170350866
subj04,lateral,5,158.82818126624278,23.878497527251238,134.94968373899155,95.63264599551601,13.024086892066421,82.60855910344961
subj04,lateral,6,176.25028158241702,31.35828984765122,144.89199173476575,102.02302680103645,13.806642095260838,88.21638470577564
subj04,lateral,7,200.3804481677115,31.468146382042875,168.91230178566863,85.79682206784,13.986614356098789,71.81020771174121
subj04,lateral,8,214.178648809869,29.28233023642702,184.896318573442,80.38055792534335,13.400696025743702,66.97986189959968
subj04,lateral,9,162.6062057453845,22.267781627584828,140.33842411779966,82.94644871223812,12.775894297545019,70.17055441469314
subj04,lateral,10,189.0017623761513,29.00024009085027,160.00152228530104,90.20209888459178,14.131688618493666,76.0704102660981
subj04,lateral,11,142.3202619117841,22.444495930175016,119.8757659816091,90.74692364685922,13.433994810581847,77.31292883627737
subj04,lateral,12,121.14172679708403,18.68878190423606,102.45294489284797,92.8483449600603,12.968160419738599,79.88018454032168
subj04,lateral,13,196.28467744957123,22.612641199058157,173.6720362505131,80.29732229711952,14.547147112044076,65.75017518507543
subj04,lateral,14,151.0492329015739,18.324726701112045,132.72450620046186,83.56732403029065,14.225304729500518,69.34201930079014
subj04,lateral,15,168.31875609106694,16.877423538646504,151.44133255242048,89.80897048694719,14.672236647590172,75.13673383935702
subj04,lateral,16,150.2428572103412,19.677730912017786,130.56512629832343,93.53219542517479,15.014104121239065,78.51809130393572
subj04,lateral,17,131.3673151440252,18.994674885109323,112.37264025891588,95.889504854863,14.889676174732548,80.99982868013043
subj04,lateral,18,203.88367094109452,22.232655322973848,181.65101561812068,82.48841959861213,14.316469151087393,68.17195044752475
subj04,lateral,19,214.45825938429078,27.574996756579132,186.88326262771164,87.98618441679126,15.517806024296018,72.46837839249524
subj04,lateral,20,146.6169430045914,16.81434724451973,129.8025957600717,86.17991852179955,14.352900510674843,71.82701801112471
subj04,lateral,21,137.3201735192106,16.59809601668747,120.72207750252318,89.60153601603612,14.280339764065673,75.32119625197045
