subject,roi,M,d,R_BASE,R_AUG,DELTA_OUT,R_NULL_mean,E_AUG,R_COND,OUT_BASIS_RECOVERY,TOTAL_RECOVERY,TRAIN_retention
subj03,ventral,10,6,0.13293432074386738,0.6674637481373673,0.5345294273935,0.16661165641195744,0.5008520917254099,0.6674637481373673,1.0,1.0,0.9162703861459397
subj03,ventral,10,8,0.13293432074386738,0.6745392829407836,0.5416049621969162,0.1778565178688055,0.49668276507197806,0.6745392829407836,1.0,1.0,0.9585689556407857
subj03,ventral,10,10,0.13293432074386738,0.6852564505063402,0.5523221297624729,0.1891841363383814,0.4960723141679588,0.6852564505063402,1.0,1.0,0.9895858668295276
subj04,ventral,2,1,0.13675999816615927,0.42777042821176964,0.29101043004561034,0.14259021631050328,0.28518021190126636,0.5118610874081859,0.7758186749968127,0.5888410535556442,0.7161036636163635
subj04,ventral,2,2,0.13675999816615927,0.5167984301284955,0.3800384319623362,0.14848354994608384,0.36831488018241165,0.6241694020048844,0.7797109144165877,0.736524268610507,1.0000000000000002
subj04,ventral,4,1,0.15326400272288038,0.4899685073814923,0.3367045046586119,0.1591211362476078,0.3308473711338845,0.528365091964907,0.8976367019861142,0.6920177182483269,0.6534600834533132
subj04,ventral,4,2,0.15326400272288038,0.5896362448581393,0.4363722421352589,0.16496632600633065,0.4246699188518086,0.6406734065616054,0.895288926923631,0.8573505527599136,0.8645501226934978
subj04,ventral,4,4,0.15326400272288038,0.6164054467418233,0.4631414440189429,0.1767170325344559,0.4396884142073674,0.6722879318661225,0.8923315824444839,0.9017563769222149,1.0
subj04,ventral,6,1,0.159476905823873,0.5167452601034667,0.3572683542795937,0.16532378032466097,0.35142147977880567,0.5345779950658996,0.9524588558287903,0.7364360680435871,0.6347193330280053
subj04,ventral,6,2,0.159476905823873,0.621531635925306,0.46205473010143305,0.17118322567740807,0.45034841024789796,0.6468863096625982,0.9479807456778541,0.9102599048381208,0.8199148378242462
subj04,ventral,6,4,0.159476905823873,0.6509856756415863,0.4915087698177133,0.18285720414012033,0.46812847150146597,0.678500834967115,0.9469867229995576,0.9591194455219902,0.9347870551044889
subj04,ventral,6,6,0.159476905823873,0.6646669834819968,0.5051900776581238,0.1946447880029297,0.4700221954790671,0.6931671284126203,0.9465979631547696,0.9818145468892774,1.0000000000000002
subj04,ventral,8,1,0.1620117666730444,0.5303238526787164,0.368312086005672,0.16785878855697955,0.36246506412173685,0.537112855915071,0.9819008703758413,0.75896078121539,0.6178860675177964
subj04,ventral,8,2,0.1620117666730444,0.639279650558592,0.47726788388554764,0.17372909855724206,0.46555055200135,0.6494211705117695,0.9791930154131102,0.9397010223006481,0.7908035477301109
subj04,ventral,8,4,0.1620117666730444,0.6700506405982439,0.5080388739251995,0.18539305219495383,0.4846575884032901,0.6810356958162865,0.9788351661624238,0.9907451729233656,0.8925125028598666
subj04,ventral,8,6,0.1620117666730444,0.6833282956312798,0.5213165289582354,0.19707414479444416,0.48625415083683565,0.6957019892617914,0.9768148391954962,1.0,0.9517410102408403
subj04,ventral,8,8,0.1620117666730444,0.6954771324269235,0.5334653657538792,0.20850612080427186,0.48697101162265166,0.7058016350251305,0.981013801103918,1.0,0.9923016682515308
subj04,ventral,10,1,0.16511833332424958,0.5402194225662762,0.3751010892420266,0.17096129025413895,0.3692581323121372,0.5402194225662762,1.0,0.775375948851769,0.6083618841270346
subj04,ventral,10,2,0.16511833332424958,0.6525277371629747,0.48740940383872516,0.17709010231319333,0.4754376348497814,0.6525277371629747,1.0,0.9616774789315693,0.77430703593874
subj04,ventral,10,4,0.16511833332424958,0.6841422624674917,0.5190239291432421,0.1883746532368498,0.4957676092306419,0.6841422624674917,1.0,1.0,0.8663411020245033
subj04,ventral,10,6,0.16511833332424958,0.6988085559129967,0.5336902225887472,0.20132578933342318,0.4974827665795736,0.6988085559129967,1.0,1.0,0.9207895385897485
subj04,ventral,10,8,0.16511833332424958,0.7089082016763357,0.5437898683520861,0.21202019512155412,0.4968880065547816,0.7089082016763357,1.0,1.0,0.9616931055984086
subj04,ventral,10,10,0.16511833332424958,0.7205648967566601,0.5554465634324106,0.22169347236752804,0.4988714243891321,0.7205648967566601,1.0,1.0,0.9882433626708802
subj05,ventral,2,1,0.10728558581650403,0.5502124724785785,0.44292688666207447,0.11447822438928705,0.43573424808929145,0.6224072300473473,0.859849108696322,0.7565807989997632,0.8063846801743351
subj05,ventral,2,2,0.10728558581650403,0.5927201238592245,0.4854345380427204,0.1217839562127087,0.47093616764651575,0.6899330830011716,0.8331530477489789,0.8225534338368542,0.9999999999999999
subj05,ventral,4,1,0.1158397420023271,0.6015377672182863,0.48569802521595923,0.12300145982188398,0.47853630739640235,0.6309613862331706,0.9428802510156251,0.8362385739600263,0.7523485958125372
subj05,ventral,4,2,0.1158397420023271,0.6534878766482559,0.5376481346459288,0.13023628672147544,0.5232515899267804,0.6984872391869947,0.9227674318414235,0.9168660724891681,0.89043477721208
subj05,ventral,4,4,0.1158397420023271,0.6693274579227042,0.553487715920377,0.1445912133100858,0.5247362446126185,0.7089196815081129,0.9332430234979774,0.9414493857857336,1.0
subj05,ventral,6,1,0.12022132821297397,0.6218749864838985,0.5016536582709246,0.1273899476284606,0.49448503885543793,0.6353429724438173,0.973854746522972,0.86780230182157,0.7345080217196228
subj05,ventral,6,2,0.12022132821297397,0.6810511773783924,0.5608298491654184,0.1346472242905989,0.5464039530877935,0.7028688253976414,0.9625542920467844,0.9596448079617697,0.8539507827264647
subj05,ventral,6,4,0.12022132821297397,0.6939170362746059,0.573695708061632,0.1490212734789224,0.5448957627956834,0.7133012677187599,0.9673159887007695,0.9796128509671259,0.9452981012273551
subj05,ventral,6,6,0.12022132821297397,0.7086652721543262,0.5884439439413522,0.1634444399169535,0.5452208322373726,0.7250696858909578,0.9728784685807725,1.0,1.0
subj05,ventral,8,1,0.12200909505216634,0.6320039147017545,0.5099948196495883,0.1291454469412442,0.5028584677605104,0.6371307392830097,0.9900473516524234,0.8835225794869688,0.7168469593241156
subj05,ventral,8,2,0.12200909505216634,0.6960842342204104,0.5740751391682442,0.13638092805283938,0.559703306167571,0.7046565922368337,0.9852872310310359,0.9829763809212498,0.826974559312815
subj05,ventral,8,4,0.12200909505216634,0.7077337457453153,0.585724650693149,0.1506311017571997,0.5571026439881156,0.7150890345579524,0.9875981493847759,1.0,0.9053677428362144
subj05,ventral,8,6,0.12200909505216634,0.7188506166302912,0.5968415215781249,0.1650800580829271,0.553770558547364,0.7268574527301501,0.9867622421418202,1.0,0.9584294381228879
subj05,ventral,8,8,0.12200909505216634,0.7350071766701013,0.612998081617935,0.17966590490347478,0.5553412717666265,0.7381988914594024,0.994820240763624,1.0,0.991227157335247
subj05,ventral,10,1,0.12418412469827017,0.6393057689291136,0.5151216442308435,0.13119124312248703,0.5081145258066266,0.6393057689291136,1.0,0.8948551877805091,0.7070067469074508
subj05,ventral,10,2,0.12418412469827017,0.7068316218829377,0.5826474971846676,0.13903399010705236,0.5677976317758853,0.7068316218829377,1.0,0.9996565187007602,0.8115510916018901
subj05,ventral,10,4,0.12418412469827017,0.7172640642040561,0.593079939505786,0.1533581123642417,0.5639059518398144,0.7172640642040561,1.0,1.0,0.8811199784133011
subj05,ventral,10,6,0.12418412469827017,0.7290324823762538,0.6048483576779837,0.16756706127246757,0.5614654211037863,0.7290324823762538,1.0,1.0,0.9299676674872654
subj05,ventral,10,8,0.12418412469827017,0.7403739211055061,0.616189796407236,0.1810338023485114,0.5593401187569947,0.7403739211055061,1.0,1.0,0.9657207058520257
subj05,ventral,10,10,0.12418412469827017,0.7570262354523388,0.6328421107540687,0.1950091026202169,0.562017132832122,0.7570262354523388,1.0,1.0,0.9867094183988656
subj06,ventral,2,1,0.13989694752363235,0.39373504510275287,0.2538380975791205,0.14435594117034137,0.2493791039324115,0.4633443839389301,0.7847893320545576,0.5849241705482808,0.7480015185258614
subj06,ventral,2,2,0.13989694752363235,0.4541971412310161,0.31430019370738377,0.14884404002251422,0.3053531012085019,0.5602744732228218,0.7476617432975909,0.69000558380509,1.0
subj06,ventral,4,1,0.1698140891992401,0.4628978879892745,0.29308379879003443,0.1742602936006548,0.2886375943886197,0.49326152561453784,0.9061249705306763,0.7051272356215907,0.6868006286573646
subj06,ventral,4,2,0.1698140891992401,0.5410207651723099,0.3712066759730698,0.17871643121644576,0.36230433395586414,0.5901916148984295,0.8830316876613786,0.840902586920469,0.865468546507714
subj06,ventral,4,4,0.1698140891992401,0.5574806533929885,0.38766656419374834,0.1876655839405641,0.36981506945242437,0.6117134677026971,0.8772733863229809,0.869509407177061,1.0
subj06,ventral,6,1,0.187252195058655,0.4965272024932686,0.30927500743461356,0.19172437584068303,0.30480282665258557,0.5106996314739528,0.9561832081968111,0.7635740332225346,0.6664147206266862
subj06,ventral,6,2,0.187252195058655,0.5830239039399961,0.39577170888134117,0.19617552117661993,0.3868483827633762,0.6076297207578444,0.9414673351604066,0.9139028542874339,0.8231462912626705
subj06,ventral,6,4,0.187252195058655,0.6025310612918761,0.4152788662332211,0.20504888392060583,0.39748217737127023,0.6291515735621119,0.9397588827565467,0.9478057421200026,0.9373904032534025
subj06,ventral,6,6,0.187252195058655,0.6109812432896408,0.4237290482309858,0.2139417828310323,0.3970394604586085,0.6401271202679326,0.9356425464164896,0.9624919194685131,1.0
subj06,ventral,8,1,0.19053903710019313,0.5085377002200242,0.31799866311983105,0.1949739030463,0.3135637971737242,0.513986473515491,0.9831540686924144,0.7844479386254802,0.6393808831851449
subj06,ventral,8,2,0.19053903710019313,0.6012029088725074,0.4106638717723142,0.19938157303997975,0.40182133583252766,0.6109165627993826,0.976893022740169,0.9454974507741047,0.7853194194109904
subj06,ventral,8,4,0.19053903710019313,0.6220122261909342,0.43147318909074106,0.20835908106367373,0.4136531451272605,0.6324384156036501,0.9764059649777618,0.9816634558046105,0.886876191687692
subj06,ventral,8,6,0.19053903710019313,0.6309045134972023,0.4403654763970092,0.21739181934994065,0.41351269414726166,0.6434139623094707,0.972377696101219,0.9971179996769564,0.942613252801936
subj06,ventral,8,8,0.19053903710019313,0.6369910206039913,0.4464519835037981,0.22602351233641668,0.41096750826757455,0.6484993335823872,0.9748705006377264,1.0,0.9831598589404872
subj06,ventral,10,1,0.1916771529851021,0.5151245894003998,0.3234474364152977,0.19584909583281043,0.31927549356758944,0.5151245894003998,1.0,0.7958957657496263,0.6229584447554787
subj06,ventral,10,2,0.1916771529851021,0.6120546786842914,0.4203775256991893,0.20082807550803064,0.4112266031762608,0.6120546786842914,1.0,0.9643575198286211,0.7625972509532443
subj06,ventral,10,4,0.1916771529851021,0.6335765314885591,0.44189937850345695,0.21008032816055552,0.42349620332800353,0.6335765314885591,1.0,1.0,0.8556130188842168
subj06,ventral,10,6,0.1916771529851021,0.6445520781943797,0.4528749252092775,0.21909014544264738,0.4254619327517323,0.6445520781943797,1.0,1.0,0.9058749200327557
subj06,ventral,10,8,0.1916771529851021,0.6496374494672962,0.45796029648219405,0.22744387833052063,0.4221935711367756,0.6496374494672962,1.0,1.0,0.9435409912072936
subj06,ventral,10,10,0.1916771529851021,0.6548341751803058,0.4631570221952037,0.2359755763123664,0.4188585988679394,0.6548341751803058,1.0,1.0,0.9728572347025385
subj07,ventral,2,1,0.199679040086463,0.5951395548075279,0.3954605147210649,0.20669410627078502,0.3884454485367429,0.6467698174172574,0.88451950872713,0.7713092623587939,0.8518046405669252
subj07,ventral,2,2,0.199679040086463,0.6317258555865055,0.43204681550004254,0.21360635914080447,0.418119496445701,0.7060751812545364,0.8531795177259176,0.8236803419262395,1.0
subj07,ventral,4,1,0.22185399506574952,0.6482683943709905,0.42641439930524094,0.22879596036385108,0.4194724340071394,0.6689447723965438,0.9537535125439296,0.8473599869431968,0.8137067739199942
subj07,ventral,4,2,0.22185399506574952,0.6939645849335596,0.47211058986781007,0.23564323483936697,0.4583213500941926,0.7282501362338231,0.9322949988892509,0.9127713234524228,0.9211521595451223
subj07,ventral,4,4,0.22185399506574952,0.7067081223234576,0.48485412725770805,0.24964886629761593,0.45705925602584163,0.7381596694648401,0.9390834757375311,0.9310129274519326,1.0
subj07,ventral,6,1,0.23155591811175816,0.6692556467784164,0.4376997286666583,0.23855601890809963,0.4306996278703168,0.6786466954425525,0.9789952082657527,0.8774019710282049,0.8011197113126519
subj07,ventral,6,2,0.23155591811175816,0.7211830323614471,0.48962711424968897,0.24537141486541017,0.47581161749603695,0.7379520592798317,0.9668855554868478,0.9517328868135182,0.8956790160229149
subj07,ventral,6,4,0.23155591811175816,0.7341788772390827,0.5026229591273246,0.25927357568491877,0.47490530155416394,0.7478615925108487,0.9734988090384813,0.9703356537410757,0.9609050712304383
subj07,ventral,6,6,0.23155591811175816,0.7418478738729958,0.5102919557612376,0.2733227142283338,0.46852515964466196,0.7609928842604413,0.9638389239672603,0.9813133591763273,1.0
subj07,ventral,8,1,0.23621157434765427,0.6797437442942401,0.44353216994658584,0.24309214673756607,0.43665159755667404,0.6833023516784488,0.9920405260751427,0.8924150490879563,0.7782133655863749
subj07,ventral,8,2,0.23621157434765427,0.7360630008745984,0.49985142652694414,0.25011162302381834,0.4859513778507801,0.7426077155157277,0.9870758994607799,0.9730326629147169,0.8665248845130926
subj07,ventral,8,4,0.23621157434765427,0.7478877999387809,0.5116762255911266,0.26418799060566067,0.4836998093331202,0.752517248746745,0.9910335116627332,0.9899591484974077,0.9231777872219681
subj07,ventral,8,6,0.23621157434765427,0.7568489163793363,0.520637342031682,0.2777232628831569,0.47912565349617936,0.7656485404963375,0.9833792789706151,1.0,0.9590664385992186
subj07,ventral,8,8,0.23621157434765427,0.7635774370067078,0.5273658626590535,0.29148231004348346,0.4720951269632243,0.770497964178682,0.9870471580341718,1.0,0.9833648369223514
subj07,ventral,10,1,0.2412549715090513,0.6883457488398457,0.4470907773307944,0.24797886258785315,0.4403668862519925,0.6883457488398457,1.0,0.9047282989903976,0.765163443456569
subj07,ventral,10,2,0.2412549715090513,0.7476511126771247,0.5063961411680734,0.2546457883434253,0.4930053243336994,0.7476511126771247,1.0,0.989620344979455,0.8498133533779865
subj07,ventral,10,4,0.2412549715090513,0.7575606459081419,0.5163056743990906,0.2701405943770553,0.4874200515310866,0.7575606459081419,1.0,1.0,0.9007055737007402
subj07,ventral,10,6,0.2412549715090513,0.7706919376577345,0.5294369661486832,0.2818629673645786,0.48882897029315586,0.7706919376577345,1.0,1.0,0.9333690438867707
subj07,ventral,10,8,0.2412549715090513,0.7755413613400792,0.5342863898310279,0.29751751032825685,0.4780238510118224,0.7755413613400792,1.0,1.0,0.9577506423733989
subj07,ventral,10,10,0.2412549715090513,0.781539779783341,0.5402848082742897,0.31309610057089127,0.4684436792124497,0.781539779783341,1.0,1.0,0.9740706534350103
subj08,ventral,2,1,0.09602324509618392,0.23239945422162966,0.13637620912544574,0.10150481910070203,0.13089463512092764,0.28790461495248554,0.7107318924582244,0.27119958918221615,0.6419488091951624
subj08,ventral,2,2,0.09602324509618392,0.3502191826296906,0.25419593753350667,0.10704838549010387,0.24317079713958673,0.38545259737170806,0.8782659240847253,0.46956955870776695,0.9999999999999999
subj08,ventral,4,1,0.12354994818564068,0.2824644015738426,0.15891445338820193,0.12900817613011512,0.1534562254437275,0.3154313180419423,0.828191155333171,0.3554926207037292,0.5258463065496682
subj08,ventral,4,2,0.12354994818564068,0.40784337876600024,0.28429343058035955,0.13452312628356397,0.2733202524824363,0.4129793004611649,0.9822550074662937,0.5665898980511399,0.7942097184913933
subj08,ventral,4,4,0.12354994818564068,0.5166777258692464,0.39312777768360574,0.1455522645317816,0.3711254613374648,0.6137168191258547,0.8020284539620708,0.749831418040309,0.9999999999999999
subj08,ventral,6,1,0.13804556264245457,0.3131217847851422,0.17507622214268762,0.14355941266449768,0.1695623721206445,0.3299269324987562,0.9124190757747912,0.40710964830623514,0.48508054525373495
subj08,ventral,6,2,0.13804556264245457,0.43230922560821733,0.2942636629657628,0.14905124844504167,0.2832579771631757,0.4274749149179788,1.0,0.6077823991550158,0.723374395337268
subj08,ventral,6,4,0.13804556264245457,0.5835739257904821,0.44552836314802746,0.1600079234896421,0.42356600230083996,0.6282124335826685,0.9089320179746887,0.8624627856308895,0.9266992081155534
subj08,ventral,6,6,0.13804556264245457,0.6159241789678512,0.47787861632539663,0.17093272050519337,0.44499145846265786,0.6884874533076665,0.8681726889424747,0.9169300537501354,0.9999999999999999
subj08,ventral,8,1,0.13905835107736855,0.32414779323463444,0.1850894421572659,0.14457692905630423,0.1795708641783302,0.3309397209336702,0.9646035063011997,0.42567384794976953,0.4569840574757664
subj08,ventral,8,2,0.13905835107736855,0.4341669842615922,0.29510863318422365,0.14996986997626574,0.28419711428532646,0.4284877033528927,1.0,0.6109102584060526,0.679804635673734
subj08,ventral,8,4,0.13905835107736855,0.6124626938845236,0.47340434280715504,0.1611325085965276,0.45133018528799596,0.6292252220175826,0.9658024050036145,0.911102042603185,0.8801781332137919
subj08,ventral,8,6,0.13905835107736855,0.6569336125141488,0.5178752614367803,0.1721110156055022,0.4848225969086466,0.6895002417425804,0.9408354818542706,0.9859765554927296,0.9521545045177314
subj08,ventral,8,8,0.13905835107736855,0.6732421306782124,0.5341837796008438,0.18300843676469847,0.4902336939135139,0.7008956782769925,0.9507801524391157,1.0,0.992313452001885
subj08,ventral,10,1,0.1399534312175832,0.3318348010738848,0.1918813698563016,0.1453694820570871,0.1864653190167977,0.3318348010738848,1.0,0.4386162603234721,0.43994460060514257
subj08,ventral,10,2,0.1399534312175832,0.4293827834931074,0.2894293522755242,0.150558608353318,0.2788241751397894,0.4293827834931074,1.0,0.6028552257432586,0.6530828298471271
subj08,ventral,10,4,0.1399534312175832,0.6301203021577971,0.49016687094021394,0.1621209791773575,0.46799932298043967,0.6301203021577971,1.0,0.9408316919784736,0.8515514091194558
subj08,ventral,10,6,0.1399534312175832,0.6903953218827951,0.5504418906652119,0.17337032635980557,0.5170249955229895,0.6903953218827951,1.0,1.0,0.9213607851262067
