participant,ROI,beta,fold,n_voxels,v2v_lam,v2v_rank,v2v_val,v2i_lam,v2i_rank,v2i_val,test_r,median,std,finite_frac,target_constant,prediction_constant
subj01,V3,B1,3,24,48.62601580065353,6,0.3240503224516394,792.4828983539186,1,0.13942485555679782,0.023526938746014886,0.03610243290047023,0.13870416190086313,1.0,0,0
subj01,hV4,B0,0,14,100000.0,1,0.4806946113258373,13.219411484660315,1,0.08568961399603657,0.0634755791127803,0.0814725939253301,0.1941209344310606,1.0,0,0
subj01,hV4,B0,1,14,546.2277217684348,1,0.4845748785837099,0.04132012400115339,6,0.0010233856622603138,-0.00030169564090671674,-0.04013282186344831,0.1734028232023644,1.0,0,0
subj01,hV4,B0,2,14,215.44346900318865,1,0.4913310012003315,0.22051307399030456,11,-0.006157082921083057,0.21552558522108242,0.20338919516095771,0.2028734864557982,1.0,0,0
subj01,hV4,B0,3,14,84.97534359086455,2,0.531469223030235,0.1261856883066021,1,0.2615740247187761,-0.020677687509664155,0.025310739952377894,0.19205876469431893,1.0,0,0
subj01,hV4,B1,0,14,102.35310218990269,7,0.18704960765356593,100000.0,1,-0.07921636972464917,0.030026180939088733,0.012999895755652526,0.15031697457044135,1.0,0,0
subj01,hV4,B1,1,14,70.54802310718645,10,0.20328917426991033,0.023644894126454083,2,0.055354356022409526,0.0033946794573232056,0.04593390169308703,0.15656308927593823,1.0,0,0
subj01,hV4,B1,2,14,7.56463327554629,2,0.292012451622615,0.001,1,0.2694035177374195,-0.3179630193111956,-0.29262465542816835,0.13716981189445193,1.0,0,0
subj01,hV4,B1,3,14,259.5024211399737,4,0.4850579109564748,100000.0,1,0.21151375584338208,-0.07062936732468231,-0.06579282667253986,0.15235321235188598,1.0,0,0
subj01,ventral,B0,0,153,178.8649529057435,2,0.30636970335898395,1668.100537200059,2,0.14006607633139387,0.10686184695684904,0.1270535350879562,0.2229137454135794,1.0,0,0
subj01,ventral,B0,1,153,27.825594022071257,2,0.3539234939770545,4.328761281083062,5,0.1816012919755331,0.11858244450494874,0.13034841029312996,0.23383927033135762,1.0,0,0
subj01,ventral,B0,2,153,259.5024211399737,2,0.27292290488339993,954.5484566618347,3,0.17228235503671324,0.12366824339592991,0.13664521568425275,0.22940969466327815,1.0,0,0
subj01,ventral,B0,3,153,48.62601580065353,9,0.21161372080391552,0.18307382802953698,1,0.14004989320284966,0.13390112813055802,0.15637453446405655,0.21655036344252226,1.0,0,0
subj01,ventral,B1,0,153,2009.23300256505,1,0.1382295646550069,2.9836472402833403,7,0.10773825348938747,0.05081262573778142,0.06255208099681696,0.17192573126259805,1.0,0,0
subj01,ventral,B1,1,153,792.4828983539186,3,0.26780194787756534,5.21400828799969,1,0.07701276625054636,-0.011184313550954592,-0.021690655407749233,0.17607671776311593,1.0,0,0
subj01,ventral,B1,2,153,954.5484566618347,1,0.15104665204250717,33.516026509388475,2,0.0954063631999662,0.046316664306965495,0.02225223063922266,0.22568108836735348,1.0,0,0
subj01,ventral,B1,3,153,123.28467394420684,2,0.10302282008895124,1.7073526474706922,3,0.08225420354766977,0.0985574160921217,0.0821073558989643,0.20919148026905343,1.0,0,0
subj01,lateral,B0,0,156,148.49682622544665,7,0.3422931541060225,0.05994842503189412,7,0.150054549506969,0.11800770997636835,0.11062648017003127,0.2069665396940591,1.0,0,0
subj01,lateral,B0,1,156,148.49682622544665,3,0.3848593614570942,5094.138014816385,2,0.14879251307541572,0.14181841601111705,0.09905127656216177,0.2436549791733968,1.0,0,0
subj01,lateral,B0,2,156,148.49682622544665,12,0.35374927694637,259.5024211399737,2,0.16446535549745434,0.12558404459009948,0.1396869521328868,0.20277729103794695,1.0,0,0
subj01,lateral,B0,3,156,70.54802310718645,3,0.2979806737277958,15556.761439304755,2,0.1362133323439287,0.15018971333766984,0.15166206386037298,0.21710114773800146,1.0,0,0
subj01,lateral,B1,0,156,40.37017258596558,1,0.2683540320197747,0.26560877829466867,5,-0.05243776936472522,-0.01042893130789598,-0.03809550566055357,0.18068817875056264,1.0,0,0
subj01,lateral,B1,1,156,453.48785081285916,1,0.28031390139631196,19.179102616724887,1,0.036781949816475666,-0.21612439275559694,-0.2188664518077953,0.20949964694513812,1.0,0,0
subj01,lateral,B1,2,156,27.825594022071257,1,0.25432883109174,10722.672220103253,7,-0.04649077539461711,-0.043977023453419646,-0.06652763421137015,0.19942189665667912,1.0,0,0
subj01,lateral,B1,3,156,0.001,3,0.03971601206052584,1384.8863713938745,2,-0.046387863812180644,-0.03523529660777943,-0.04198655032726234,0.22842616711550992,1.0,0,0
subj01,parietal,B0,0,71,23.10129700083163,2,0.15850346625799985,0.001,4,0.2258115140410348,0.21925027374371087,0.214580383196634,0.2703288423696592,1.0,0,0
