subject,roi,fold,pair,s1,s2,AXIS_SINGULAR_GAP,s2_over_s1
subj04,ventral,3,19,11.059099026869799,7.037445371673483,0.36365111167058756,0.6363488883294124
subj04,ventral,3,20,10.939470858634051,6.7848061186615976,0.3797866271286199,0.6202133728713801
subj04,ventral,3,21,9.870344146347655,7.071973865905714,0.28351293926032234,0.7164870607396776
subj04,ventral,3,22,10.121347784202664,6.951800593006562,0.3131546567486903,0.6868453432513097
subj04,ventral,3,23,12.485870390937064,7.053372025356103,0.43509168327777686,0.5649083167222232
subj04,ventral,3,24,10.846866438062142,6.863161610533535,0.36726780497172967,0.6327321950282703
subj04,ventral,4,0,13.421966058956786,7.772151918016928,0.4209378950984313,0.5790621049015686
subj04,ventral,4,1,12.290904740382278,8.362356455985482,0.3196305208915489,0.6803694791084511
subj04,ventral,4,2,12.212730135083364,8.56834454475555,0.29840875463698574,0.7015912453630143
subj04,ventral,4,3,13.931688896595178,7.075985434429752,0.49209421148077165,0.5079057885192283
subj04,ventral,4,4,13.30837242568781,8.233229861406725,0.381349604740926,0.618650395259074
subj04,ventral,4,5,10.948465614750647,8.461761821402796,0.22712806349755219,0.7728719365024478
subj04,ventral,4,6,10.288078639035453,8.128073379721732,0.20995225008468923,0.7900477499153108
subj04,ventral,4,7,9.941248575070805,8.64023590382076,0.13087014789193918,0.8691298521080608
subj04,ventral,4,8,11.40372372421791,8.064205150942653,0.292844570250608,0.707155429749392
subj04,ventral,4,9,11.173750717884172,8.423831644872488,0.24610528214221702,0.753894717857783
subj04,ventral,4,10,11.771680574905188,7.026795545148725,0.4030762642227641,0.5969237357772359
subj04,ventral,4,11,10.705263351726884,7.333858620854837,0.31492963975783,0.68507036024217
subj04,ventral,4,12,10.803712149421274,7.296568388555176,0.3246239544667956,0.6753760455332044
subj04,ventral,4,13,11.956544821986405,6.971037380907193,0.41696890826784383,0.5830310917321562
subj04,ventral,4,14,11.700946760772862,7.4417401418973315,0.36400529854168867,0.6359947014583114
subj04,ventral,4,15,11.038360968383044,7.776401899256693,0.2955111794649147,0.7044888205350853
subj04,ventral,4,16,10.162325409945941,7.71263950532137,0.24105564482584332,0.7589443551741567
subj04,ventral,4,17,10.277573756309259,7.661664591732137,0.2545259442162847,0.7454740557837153
subj04,ventral,4,18,10.941369489901737,8.136969958638536,0.256311564457402,0.743688435542598
subj04,ventral,4,19,10.913105867152318,8.219810943474066,0.24679453827941691,0.7532054617205831
subj04,ventral,4,20,11.150461753935058,6.887654682931338,0.3822987034146234,0.6177012965853765
subj04,ventral,4,21,10.03320623044758,7.179636732048066,0.28441252306165515,0.7155874769383448
subj04,ventral,4,22,10.182306479714068,7.0784889896037,0.3048245990526821,0.6951754009473179
subj04,ventral,4,23,11.369400657746127,6.790826171841658,0.40271027679766247,0.5972897232023375
subj04,ventral,4,24,11.202160480366894,7.11530162230847,0.364827737044218,0.635172262955782
subj04,ventral,5,0,12.920914669526127,7.812889975189792,0.3953299611507821,0.6046700388492179
subj04,ventral,5,1,11.798314073169763,8.428057019815355,0.285655817640812,0.714344182359188
subj04,ventral,5,2,12.156291533729455,8.639431328785074,0.2893037070710524,0.7106962929289475
subj04,ventral,5,3,13.40293109470364,7.21374620086706,0.4617784610026328,0.5382215389973672
subj04,ventral,5,4,13.367583816769766,10.078450550678385,0.24605293755219482,0.7539470624478052
subj04,ventral,5,5,10.972733608665232,8.397625007271902,0.23468250421752257,0.7653174957824774
subj04,ventral,5,6,10.349196453821143,8.127496281544756,0.2146736881640785,0.7853263118359215
subj04,ventral,5,7,10.427452061417343,8.752893464023884,0.1605913494044724,0.8394086505955276
subj04,ventral,5,8,11.446878546064239,7.973416499810184,0.30344185380112465,0.6965581461988753
subj04,ventral,5,9,12.830673300532107,8.86402776415667,0.30915334242131576,0.6908466575786842
subj04,ventral,5,10,11.614425683665324,7.175272493720273,0.3822103056019664,0.6177896943980337
subj04,ventral,5,11,10.568981770897922,7.544343449483784,0.2861806735008845,0.7138193264991155
subj04,ventral,5,12,11.035950483616004,7.681870092621847,0.30392310983758325,0.6960768901624167
subj04,ventral,5,13,11.794542298745732,7.138179165720224,0.3947896421144447,0.6052103578855553
subj04,ventral,5,14,12.971380677744449,8.39040401725681,0.35316029760404893,0.6468397023959511
subj04,ventral,5,15,11.232853766733449,7.485043957719993,0.33364716454448523,0.6663528354555148
subj04,ventral,5,16,10.440211282234316,7.446203704770889,0.28677653129091435,0.7132234687090856
subj04,ventral,5,17,10.749868159852797,7.814546257833548,0.2730565490078944,0.7269434509921057
subj04,ventral,5,18,11.20743692501957,7.764126150689938,0.3072344548861799,0.69276554511382
subj04,ventral,5,19,12.987833848722737,8.111426240250736,0.37545965441739626,0.6245403455826037
subj04,ventral,5,20,11.698154020111623,6.537221740895365,0.44117492985162565,0.5588250701483743
subj04,ventral,5,21,10.545332902503032,7.11471039326927,0.32532140435504625,0.6746785956449538
subj04,ventral,5,22,10.779816812481299,7.602732201876715,0.29472528762511335,0.7052747123748866
subj04,ventral,5,23,11.561413098918319,7.042812878555683,0.39083459622988426,0.6091654037701157
subj04,ventral,5,24,13.020519205280573,7.894576121112923,0.3936819264541144,0.6063180735458856
subj05,ventral,0,0,12.802914739613811,7.8432134326624405,0.3873884508193621,0.6126115491806379
subj05,ventral,0,1,13.506448514576432,8.002550895157988,0.40750146964825923,0.5924985303517407
subj05,ventral,0,2,12.624801742464436,6.8852927427034185,0.45462171342111163,0.5453782865788883
subj05,ventral,0,3,12.818975736727058,7.306199017894608,0.43004814363116756,0.5699518563688324
subj05,ventral,0,4,12.846045750758773,7.875980658165094,0.386894550200408,0.6131054497995919
subj05,ventral,0,5,12.781310688020909,7.206395103046077,0.4361771434129864,0.5638228565870136
subj05,ventral,0,6,13.701395160377471,6.971381030361882,0.4911918860261657,0.5088081139738343
subj05,ventral,0,7,12.395663678950752,6.55772884864916,0.47096589432440555,0.5290341056755944
subj05,ventral,0,8,12.69351347260534,6.815042865123807,0.463108233994333,0.536891766005667
subj05,ventral,0,9,12.31478749753504,8.078451717609,0.3440039692746624,0.6559960307253376
subj05,ventral,0,10,11.770642124131294,7.006687452061346,0.4047319272670131,0.5952680727329869
subj05,ventral,0,11,12.549633458624234,7.154210972973028,0.4299266989302717,0.5700733010697283
subj05,ventral,0,12,11.558685387704573,5.949851223556181,0.4852484496303298,0.5147515503696702
subj05,ventral,0,13,11.833675224671374,6.315209892791442,0.4663357094991748,0.5336642905008252
subj05,ventral,0,14,11.633325475743888,7.343620593339315,0.36874278909748026,0.6312572109025197
subj05,ventral,0,15,12.124107683471104,6.346149440585898,0.476567710691183,0.523432289308817
subj05,ventral,0,16,12.983508052857276,6.303210928600007,0.5145217376583472,0.4854782623416528
subj05,ventral,0,17,11.648394466694056,5.73975248595994,0.5072494752498757,0.49275052475012426
subj05,ventral,0,18,12.104166067044526,5.747418891278383,0.5251701885579193,0.47482981144208064
subj05,ventral,0,19,12.126533424498605,6.468085259598156,0.4666171251768441,0.5333828748231559
subj05,ventral,0,20,13.539862288011559,7.2311008173987625,0.4659398549569215,0.5340601450430785
subj05,ventral,0,21,14.394751109734143,7.031513338172019,0.5115224094831964,0.4884775905168036
subj05,ventral,0,22,13.48500802899028,5.927351911006352,0.5604487666404322,0.4395512333595678
subj05,ventral,0,23,13.330820404426882,7.083923870453622,0.46860555798192277,0.5313944420180772
subj05,ventral,0,24,13.023820802993447,8.223023864703228,0.368616630319943,0.6313833696800569
subj05,ventral,1,0,13.353640038057266,6.769290005593354,0.4930752973495477,0.5069247026504523
subj05,ventral,1,1,14.050246931343345,7.469589929474185,0.4683659322163944,0.5316340677836057
subj05,ventral,1,2,13.184394833422848,6.492001350570487,0.5075995953858221,0.49240040461417794
subj05,ventral,1,3,13.129719186288659,7.5700524652803995,0.42344140359180027,0.5765585964081997
subj05,ventral,1,4,13.06283232493877,7.563443043934444,0.420995167373099,0.579004832626901
subj05,ventral,1,5,12.434388228696237,6.243673564449135,0.497870466193109,0.502129533806891
subj05,ventral,1,6,13.210160368175355,6.939045780856529,0.47471903538935006,0.5252809646106499
subj05,ventral,1,7,11.941782913495002,6.543901761324307,0.45201635227104436,0.5479836477289556
subj05,ventral,1,8,12.429760377402632,6.682122264202768,0.4624094060291862,0.5375905939708138
subj05,ventral,1,9,11.755560477256612,7.687947557662982,0.3460160770269702,0.6539839229730299
subj05,ventral,1,10,12.103559091280545,5.825727562489797,0.5186764885803982,0.48132351141960183
subj05,ventral,1,11,12.414404153423957,7.44170927437483,0.4005584817115554,0.5994415182884446
subj05,ventral,1,12,11.684394131881762,5.978422642544129,0.4883412374603535,0.5116587625396465
subj05,ventral,1,13,12.057154192072526,6.372794354843358,0.47145120205616886,0.5285487979438311
subj05,ventral,1,14,11.486956726654299,7.223942071398289,0.3711178475465241,0.6288821524534759
subj05,ventral,1,15,11.981139526277905,5.271844717474223,0.5599880373722691,0.44001196262773085
subj05,ventral,1,16,12.6782598716144,6.297856841934784,0.5032554226124378,0.49674457738756217
subj05,ventral,1,17,11.418433736963598,5.7263235397098535,0.4985018373253175,0.5014981626746825
subj05,ventral,1,18,12.01040283534083,5.71336202232965,0.5242988848369035,0.4757011151630966
subj05,ventral,1,19,11.638867033998343,6.291032889810678,0.4594806460599717,0.5405193539400284
subj05,ventral,1,20,13.143328654161603,6.178256126027554,0.5299321588468902,0.47006784115310984
subj05,ventral,1,21,13.821461550860532,6.996167562928985,0.4938185417523084,0.5061814582476916
subj05,ventral,1,22,12.975233245706171,5.864522001253625,0.5480218436000492,0.45197815639995076
subj05,ventral,1,23,12.945053977204825,6.99254926256642,0.45982849705534456,0.5401715029446554
subj05,ventral,1,24,12.407887603448494,7.7886155170713804,0.37228513297406807,0.6277148670259319
subj05,ventral,2,0,13.337999506241356,6.737152548629982,0.49489032853259496,0.505109671467405
subj05,ventral,2,1,13.361331699544266,7.251535331749364,0.45727450715135665,0.5427254928486434
subj05,ventral,2,2,13.422970625367599,6.7209179522479605,0.49929727630139226,0.5007027236986077
subj05,ventral,2,3,13.231211085185382,7.6592257275250795,0.4211243643372223,0.5788756356627778
subj05,ventral,2,4,13.082979460048609,7.616063919487709,0.4178647193672647,0.5821352806327353
subj05,ventral,2,5,14.018131624094888,7.224967430429135,0.4845984026850917,0.5154015973149083
subj05,ventral,2,6,13.266649237828213,8.9734430829249,0.3236089292736982,0.6763910707263018
subj05,ventral,2,7,14.233460059188165,6.9406200431251435,0.5123729568029562,0.4876270431970437
subj05,ventral,2,8,14.264327631392458,7.461525049171456,0.4769101466268638,0.5230898533731362
subj05,ventral,2,9,13.793067874987443,8.021020700819223,0.4184744993994655,0.5815255006005344
subj05,ventral,2,10,12.535221448817463,5.962536960320255,0.5243373254580401,0.4756626745419599
subj05,ventral,2,11,11.650535753499518,8.04780309099058,0.3092332180025945,0.6907667819974055
subj05,ventral,2,12,12.636125521257137,5.921771595007424,0.5313617623498977,0.46863823765010226
subj05,ventral,2,13,12.723227523828053,6.4218638559915915,0.49526455893642324,0.5047354410635767
subj05,ventral,2,14,11.927724701464836,7.502688391897547,0.37098746159222246,0.6290125384077776
subj05,ventral,2,15,12.228060473530059,5.406499233641777,0.5578612613713219,0.44213873862867814
subj05,ventral,2,16,11.839103749103987,6.812474842997875,0.4245784995748973,0.5754215004251026
subj05,ventral,2,17,12.071094065560423,5.924509111006034,0.509198662620895,0.49080133737910503
subj05,ventral,2,18,12.434284648693868,5.8806030657443475,0.5270654298265511,0.4729345701734488
subj05,ventral,2,19,11.970326141793038,6.429954498482369,0.46284216300231695,0.537157836997683
subj05,ventral,2,20,13.584942091910063,6.106992240278418,0.5504587212105101,0.44954127878948985
subj05,ventral,2,21,13.097835529725106,7.62307054017545,0.4179900547021572,0.5820099452978428
subj05,ventral,2,22,13.719038452922009,5.974061686067704,0.5645422449562933,0.4354577550437066
subj05,ventral,2,23,13.534954662849954,7.0062999059329,0.4823551256389923,0.5176448743610077
subj05,ventral,2,24,12.860839110803584,7.894437859351713,0.38616463581135296,0.613835364188647
subj05,ventral,3,0,13.483050398232162,6.898481822139669,0.48835896786055427,0.5116410321394458
subj05,ventral,3,1,13.924760095320456,7.2058282565434135,0.48251688307614016,0.5174831169238598
subj05,ventral,3,2,14.526821169551953,7.5442888995483575,0.48066484666575926,0.5193351533342407
subj05,ventral,3,3,13.431255124702501,7.726344956847776,0.4247488499687841,0.575251150031216
subj05,ventral,3,4,13.547580424846116,7.613557316109984,0.43801349928531874,0.5619865007146813
subj05,ventral,3,5,12.591102937074892,6.9764592147198625,0.44592151699614313,0.5540784830038569
subj05,ventral,3,6,12.685188363708221,7.920483420049286,0.3756116824635061,0.6243883175364939
subj05,ventral,3,7,13.424679578835448,8.09616967167781,0.3969189637537607,0.6030810362462393
subj05,ventral,3,8,12.749769359672397,7.440669240546776,0.416407541921373,0.5835924580786269
subj05,ventral,3,9,12.683913498308701,7.645043204311771,0.3972646371854257,0.6027353628145743
subj05,ventral,3,10,12.475500776095018,6.315663810382425,0.4937546857851021,0.5062453142148979
subj05,ventral,3,11,12.69137039021416,7.134146878351005,0.43787418860205374,0.5621258113979463
subj05,ventral,3,12,13.691226028283044,6.829288954416709,0.5011923007984158,0.49880769920158424
subj05,ventral,3,13,12.705849039798613,6.693313849160571,0.47321002884615887,0.5267899711538411
subj05,ventral,3,14,12.127323522521783,7.7830099602863845,0.35822525507524616,0.6417747449247538
subj05,ventral,3,15,11.970612991125238,5.391158509821258,0.5496338814212647,0.45036611857873526
subj05,ventral,3,16,12.142639967181626,6.430992549528136,0.47037937656807555,0.5296206234319245
subj05,ventral,3,17,13.018439213365935,6.437665315123337,0.5054963802024874,0.49450361979751256
subj05,ventral,3,18,12.170141071482888,5.912795691288028,0.5141555338957484,0.4858444661042515
subj05,ventral,3,19,12.016748516676335,6.330830232282118,0.47316612114363055,0.5268338788563695
subj05,ventral,3,20,13.422303052983025,6.363380072106903,0.5259099688787998,0.4740900311212002
subj05,ventral,3,21,13.548421404097184,7.316577596702883,0.45996825914417794,0.5400317408558221
subj05,ventral,3,22,14.412024470306887,7.1768729023030415,0.5020218764484086,0.4979781235515914
subj05,ventral,3,23,13.39322649097966,7.210106134788851,0.4616602549322332,0.5383397450677667
subj05,ventral,3,24,13.08163595236263,7.851313067236834,0.3998217733754596,0.6001782266245405
subj05,ventral,4,0,14.424798779990907,6.808232832736978,0.5280188696856629,0.4719811303143371
subj05,ventral,4,1,14.625518871276523,7.042782261892101,0.5184593227852159,0.48154067721478405
subj05,ventral,4,2,15.445279534853816,7.349510987107606,0.5241581111871301,0.47584188881287
subj05,ventral,4,3,14.18599364059379,6.504919789566305,0.541454764863829,0.45854523513617096
subj05,ventral,4,4,13.997757062005409,7.598815678938076,0.45714048005849445,0.5428595199415056
subj05,ventral,4,5,13.40076375038501,7.088114482805608,0.47106637988435823,0.5289336201156417
subj05,ventral,4,6,13.312185311595348,7.854125561718468,0.4100047905074407,0.5899952094925592
subj05,ventral,4,7,14.253378496471994,8.050351232257256,0.4351969791407781,0.5648030208592218
subj05,ventral,4,8,13.03890933605749,6.995585910610933,0.4634838136909576,0.5365161863090424
subj05,ventral,4,9,13.074503819577114,7.624403860517067,0.416849467809198,0.583150532190802
subj05,ventral,4,10,13.531191300644744,6.243652837407689,0.5385733082415155,0.46142669175848444
subj05,ventral,4,11,13.466907215063612,7.056803732858348,0.47598928097129434,0.5240107190287057
subj05,ventral,4,12,14.622428895839228,6.812197110055145,0.5341268431817414,0.46587315681825864
subj05,ventral,4,13,12.992316778540077,6.511957185551273,0.49878398929532497,0.501216010704675
subj05,ventral,4,14,12.707761064841272,7.735728526068493,0.39125952348356363,0.6087404765164364
subj05,ventral,4,15,13.023636730694108,5.810206179338435,0.5538722171476926,0.44612778285230736
subj05,ventral,4,16,12.770258101287547,7.026652664000819,0.44976424060744985,0.5502357593925501
subj05,ventral,4,17,13.792923940088118,7.16058490864091,0.48085083773795073,0.5191491622620493
subj05,ventral,4,18,12.53996330336801,5.937379285624653,0.5265233922949377,0.47347660770506234
subj05,ventral,4,19,12.288762166914317,7.184168865354928,0.4153871018272902,0.5846128981727098
subj05,ventral,4,20,13.997162714082751,6.282146210983786,0.5511843121846954,0.4488156878153046
subj05,ventral,4,21,13.913940435611233,7.132174753148711,0.4874079858143795,0.5125920141856205
subj05,ventral,4,22,14.997949917776625,6.970835017123496,0.535214142243456,0.4647858577565439
subj05,ventral,4,23,13.740311255521803,5.976563774757286,0.5650343239236671,0.4349656760763328
subj05,ventral,4,24,13.172910270198622,7.817461762963383,0.4065501394442042,0.5934498605557958
subj05,ventral,5,0,13.669315594388902,7.047191883019313,0.48445173905326283,0.5155482609467372
subj05,ventral,5,1,14.126957427325811,7.314931306411188,0.48220051316485907,0.5177994868351409
subj05,ventral,5,2,14.401631829549686,7.857606522404497,0.454394709196632,0.545605290803368
subj05,ventral,5,3,13.742338431552371,6.650582664534443,0.516051602304836,0.48394839769516396
subj05,ventral,5,4,13.499409486568984,7.853235668152445,0.4182533927898185,0.5817466072101816
subj05,ventral,5,5,12.744805292072376,7.04773812443697,0.4470109222601573,0.5529890777398427
subj05,ventral,5,6,12.879529659388059,7.9236629327802195,0.38478631267372737,0.6152136873262726
subj05,ventral,5,7,13.336668656375823,8.177396964392553,0.3868486070182745,0.6131513929817255
subj05,ventral,5,8,12.642139058393923,6.988991895956071,0.4471669814994138,0.5528330185005862
subj05,ventral,5,9,12.815457198574205,7.4336394912253185,0.41994738259885456,0.5800526174011454
subj05,ventral,5,10,12.512837372923544,6.259338790523471,0.49976663134230304,0.500233368657697
subj05,ventral,5,11,12.716343323935694,7.114146301523008,0.4405509413911304,0.5594490586088696
subj05,ventral,5,12,13.45454674746946,6.881967044070938,0.488502498579872,0.511497501420128
subj05,ventral,5,13,12.225217348261124,6.547021849176137,0.46446581171766527,0.5355341882823347
subj05,ventral,5,14,12.576588386519381,6.706273962668343,0.46676525011690156,0.5332347498830985
subj05,ventral,5,15,12.100273783417467,5.744070201298296,0.5252941954776164,0.47470580452238365
subj05,ventral,5,16,12.126743882094216,6.994218672953188,0.4232401755197844,0.5767598244802156
subj05,ventral,5,17,12.614913931973492,7.273980475622656,0.42338247293259923,0.5766175270674008
subj05,ventral,5,18,11.89150518284041,5.879803201435673,0.5055459245041324,0.4944540754958676
subj05,ventral,5,19,12.102022624626349,6.3518722589995935,0.47513961459019266,0.5248603854098073
subj05,ventral,5,20,12.317003894003108,5.539289337920599,0.5502729896336589,0.4497270103663411
subj05,ventral,5,21,12.525039124300799,6.487044792871118,0.48207388987032385,0.5179261101296762
subj05,ventral,5,22,13.064842211858139,6.658685052851931,0.49033559342888505,0.5096644065711149
subj05,ventral,5,23,12.044247898538,5.822148825191774,0.5166033716477639,0.48339662835223607
subj05,ventral,5,24,12.415567481229342,5.969946407099702,0.5191563803969933,0.4808436196030067
subj06,ventral,0,0,9.760553886719961,7.595421683972982,0.22182472714922666,0.7781752728507734
subj06,ventral,0,1,10.244430859038477,8.163404584672277,0.2031373243668435,0.7968626756331565
subj06,ventral,0,2,11.046529113031575,7.409504906021173,0.3292458807463613,0.6707541192536387
subj06,ventral,0,3,11.243075161327079,7.90017319039235,0.297329860644652,0.7026701393553481
subj06,ventral,0,4,11.200694748935094,7.983030162358775,0.28727366102734286,0.7127263389726571
subj06,ventral,0,5,9.16957258471257,7.13617161978024,0.22175526134363108,0.7782447386563689
subj06,ventral,0,6,10.331138828167955,6.848669403039311,0.3370847573583713,0.6629152426416287
subj06,ventral,0,7,10.572930573499441,6.869270086821817,0.3502964916804313,0.6497035083195687
subj06,ventral,0,8,10.87122041947573,7.258319788556862,0.33233625034833963,0.6676637496516603
subj06,ventral,0,9,10.977041095572927,7.122925400310847,0.35110697515894845,0.6488930248410515
subj06,ventral,0,10,9.232610683367803,7.08743787122344,0.23234737017654283,0.7676526298234572
subj06,ventral,0,11,9.819560345352688,7.5947222160394805,0.22657207156592896,0.773427928434071
subj06,ventral,0,12,10.292013684331884,7.315398526060604,0.2892160124896404,0.7107839875103595
subj06,ventral,0,13,10.96026514843106,7.1558435053940315,0.34711036562665853,0.6528896343733415
subj06,ventral,0,14,10.883919973220374,7.296482188331932,0.3296089822155296,0.6703910177844704
subj06,ventral,0,15,9.738835739367206,6.794540685151886,0.3023251580590504,0.6976748419409495
subj06,ventral,0,16,10.548559322519951,6.954803822220632,0.3406868549932755,0.6593131450067244
subj06,ventral,0,17,11.384295723452887,5.947792971010964,0.47754405582087406,0.522455944179126
subj06,ventral,0,18,11.38491332273508,6.874233492025301,0.3961979949115806,0.6038020050884194
subj06,ventral,0,19,11.43194812991077,6.822518401192541,0.4032059694758436,0.5967940305241564
subj06,ventral,0,20,9.78128610303997,6.9324168123346155,0.2912571272012932,0.7087428727987068
subj06,ventral,0,21,10.200258969152213,7.636581234913264,0.25133457317035424,0.7486654268296458
subj06,ventral,0,22,11.116163360659575,6.6430865185595005,0.4023939462720046,0.5976060537279955
subj06,ventral,0,23,11.322267296301673,7.169299599617309,0.3667964717668251,0.6332035282331749
subj06,ventral,0,24,11.393564129757761,7.081253265459493,0.3784865574272194,0.6215134425727805
subj06,ventral,1,0,10.769232829442604,7.20031702200689,0.33139926157771027,0.6686007384222897
subj06,ventral,1,1,10.494657162372626,8.622566690803023,0.1783851003996363,0.8216148996003637
subj06,ventral,1,2,11.958294219903653,6.8960111492626535,0.4233281919268404,0.5766718080731597
subj06,ventral,1,3,11.44694191409889,7.905135599848686,0.3094107003275571,0.690589299672443
subj06,ventral,1,4,11.592023554910558,8.186090929808449,0.29381691720763486,0.7061830827923651
subj06,ventral,1,5,8.942061449445973,7.181031413146713,0.19693781420036746,0.8030621857996325
subj06,ventral,1,6,9.940478998309246,7.027097320186965,0.2930826249537684,0.7069173750462315
subj06,ventral,1,7,10.415373895407514,6.7662760222681495,0.35035687722630615,0.6496431227736938
subj06,ventral,1,8,10.14241327324289,7.373047890907575,0.27304797267937114,0.7269520273206289
subj06,ventral,1,9,10.622131639033245,7.2293947479622,0.3194026402952609,0.6805973597047391
subj06,ventral,1,10,9.497108872235462,6.788188027590566,0.2852363683609389,0.7147636316390611
subj06,ventral,1,11,9.581395796781248,7.819013528276976,0.18393794660860607,0.8160620533913939
subj06,ventral,1,12,10.39836739820385,7.133257218787093,0.31400219422721615,0.6859978057727838
subj06,ventral,1,13,10.370990571691884,7.376980091846388,0.28869088821831457,0.7113091117816854
subj06,ventral,1,14,10.601947101403466,7.578881523325649,0.28514248837155864,0.7148575116284414
subj06,ventral,1,15,9.857050405805746,6.787246754716327,0.31143227686867886,0.6885677231313212
subj06,ventral,1,16,10.31206732854842,7.3181263288102025,0.29033373273753244,0.7096662672624675
subj06,ventral,1,17,11.493657735526014,5.818833434544675,0.4937352783214427,0.5062647216785573
subj06,ventral,1,18,10.816152936755348,7.207059313293019,0.3336762751567557,0.6663237248432443
subj06,ventral,1,19,11.151317067898372,7.241715454210269,0.3505955027449439,0.6494044972550561
subj06,ventral,1,20,9.580412042781363,7.2377914103010905,0.2445219080368665,0.7554780919631335
subj06,ventral,1,21,9.821067273356446,8.023845796227876,0.18299655496752867,0.8170034450324714
subj06,ventral,1,22,11.214595846893516,6.413859124406036,0.42807933411325755,0.5719206658867424
subj06,ventral,1,23,10.659959762860023,7.499192246322676,0.2965083909181029,0.7034916090818971
subj06,ventral,1,24,11.000122957418561,7.532155613549045,0.3152662345042875,0.6847337654957125
subj06,ventral,2,0,10.578591135307414,7.067508146470596,0.33190459333645345,0.6680954066635466
subj06,ventral,2,1,10.335602389650965,6.881048396553506,0.3342382826719904,0.6657617173280096
subj06,ventral,2,2,11.571494036932684,6.995572885818488,0.39544773877160977,0.6045522612283902
subj06,ventral,2,3,11.498583545439137,7.493740112068373,0.3482901539606822,0.6517098460393178
subj06,ventral,2,4,11.559330215487082,7.810688670065391,0.32429573993822725,0.6757042600617728
subj06,ventral,2,5,9.716966156659725,7.4733305605882085,0.23089877641837764,0.7691012235816224
subj06,ventral,2,6,9.52722593266688,7.198562979487595,0.24442193033281423,0.7555780696671858
subj06,ventral,2,7,10.873013945933517,7.282095929618204,0.3302596717130404,0.6697403282869596
subj06,ventral,2,8,10.754209316812238,7.818848095334402,0.2729499803289988,0.7270500196710011
subj06,ventral,2,9,10.803206115089736,8.144295507611908,0.24612236211654862,0.7538776378834514
subj06,ventral,2,10,9.221213026165701,6.78981696874234,0.2636742097296897,0.7363257902703103
subj06,ventral,2,11,8.758429208402745,6.836632499161019,0.21942253154229696,0.780577468457703
subj06,ventral,2,12,10.030060819189433,7.177152398092511,0.2844358047798434,0.7155641952201566
subj06,ventral,2,13,10.346141598573288,7.11386257777406,0.312413955483168,0.6875860445168319
subj06,ventral,2,14,10.440978387382687,7.408580510467896,0.29043234880930957,0.7095676511906904
subj06,ventral,2,15,9.624837270694442,6.911603149126377,0.28189922024232855,0.7181007797576715
subj06,ventral,2,16,9.37124339817504,6.7011036206553865,0.2849290818803871,0.7150709181196129
subj06,ventral,2,17,11.184288150551668,6.025006355426248,0.4612972882740809,0.5387027117259191
subj06,ventral,2,18,10.804194316474966,7.084803339574493,0.3442543578866306,0.6557456421133694
subj06,ventral,2,19,10.982273855665492,7.250249806762272,0.33982252655063394,0.6601774734493661
subj06,ventral,2,20,9.247296318135916,7.269496374813755,0.21387872468661726,0.7861212753133827
subj06,ventral,2,21,9.198559750168393,6.786884944189043,0.26217960979545746,0.7378203902045426
subj06,ventral,2,22,10.755802092124474,6.606969088245064,0.3857297641165446,0.6142702358834554
subj06,ventral,2,23,10.604494563525117,7.240170191455449,0.31725457087238196,0.682745429127618
subj06,ventral,2,24,10.862972551389284,7.2885255579939505,0.32904869974454565,0.6709513002554544
subj06,ventral,3,0,10.446899504460939,7.029907021528546,0.327081971208137,0.672918028791863
subj06,ventral,3,1,10.15520933578164,6.756229266302927,0.3347031023282295,0.6652968976717706
subj06,ventral,3,2,10.437089453839764,7.84852597812141,0.2480158369023111,0.7519841630976889
subj06,ventral,3,3,11.427745959670915,7.252564388870796,0.365354776483004,0.6346452235169959
subj06,ventral,3,4,11.599923860333025,7.400491557189814,0.36202240236279004,0.63797759763721
subj06,ventral,3,5,9.664085465282772,7.512343216674742,0.2226534788354203,0.7773465211645797
subj06,ventral,3,6,9.437585455593256,7.139988642745562,0.24345176249355238,0.7565482375064476
subj06,ventral,3,7,9.901065932830962,7.98583972968405,0.19343636494695077,0.8065636350530493
subj06,ventral,3,8,10.722034945739248,7.71385643200626,0.28056040937717575,0.7194395906228243
subj06,ventral,3,9,10.87217108584172,7.898984189850908,0.27346763332878776,0.7265323666712122
subj06,ventral,3,10,8.803172646957671,7.156036206638771,0.18710713811663587,0.8128928618833641
subj06,ventral,3,11,8.367268703143079,6.99364896581343,0.16416584504016973,0.8358341549598303
subj06,ventral,3,12,9.786623038241393,6.700866112622224,0.3153035437823161,0.6846964562176838
subj06,ventral,3,13,10.090928820345772,7.177299236581471,0.28873750232879586,0.7112624976712042
subj06,ventral,3,14,10.517186406791213,6.990114433512045,0.3353626946273053,0.6646373053726947
subj06,ventral,3,15,9.48386730339855,6.866346453385536,0.27599720306873377,0.7240027969312662
subj06,ventral,3,16,9.175306336855352,6.5667202495619135,0.284305067484807,0.715694932515193
subj06,ventral,3,17,10.039469076492098,6.9479786713553215,0.30793365481603513,0.6920663451839648
subj06,ventral,3,18,10.729570479666263,6.826605006452013,0.363757848518802,0.636242151481198
subj06,ventral,3,19,11.005784837365239,6.836033910531178,0.3788690210149783,0.6211309789850217
subj06,ventral,3,20,9.301151716690407,7.200119880715455,0.22588942745711432,0.7741105725428856
subj06,ventral,3,21,9.180282205575434,6.655311919385453,0.27504277424679796,0.724957225753202
subj06,ventral,3,22,9.757491911204744,7.424243763872397,0.23912375931903423,0.7608762406809657
