subject,roi,fold,di,dj,SIM
subj05,ventral,4,4,5,0.2830558819822932
subj05,ventral,4,4,6,0.3098444473436364
subj05,ventral,4,5,6,0.3234110535619503
subj05,ventral,5,0,1,0.37649331870093344
subj05,ventral,5,0,2,0.3928162816104872
subj05,ventral,5,0,3,0.38588864013748436
subj05,ventral,5,0,4,0.3299962129642335
subj05,ventral,5,0,5,0.3388630032380699
subj05,ventral,5,0,6,0.32352548392086533
subj05,ventral,5,1,2,0.3671916223024662
subj05,ventral,5,1,3,0.3927369440842912
subj05,ventral,5,1,4,0.30024583251714293
subj05,ventral,5,1,5,0.27736414032693407
subj05,ventral,5,1,6,0.3530919036519502
subj05,ventral,5,2,3,0.4084199127426062
subj05,ventral,5,2,4,0.3769144355183731
subj05,ventral,5,2,5,0.3371946152205605
subj05,ventral,5,2,6,0.3721900581205162
subj05,ventral,5,3,4,0.3749696610215576
subj05,ventral,5,3,5,0.33011287031100917
subj05,ventral,5,3,6,0.34546570175345676
subj05,ventral,5,4,5,0.30680456994146377
subj05,ventral,5,4,6,0.3125236998013014
subj05,ventral,5,5,6,0.31864960911775353
subj06,ventral,0,0,1,0.32118865730951174
subj06,ventral,0,0,2,0.3468226184101571
subj06,ventral,0,0,3,0.35066280498320496
subj06,ventral,0,0,4,0.30940154919270846
subj06,ventral,0,0,5,0.2836860847129176
subj06,ventral,0,0,6,0.30514937549350934
subj06,ventral,0,1,2,0.3457625955101295
subj06,ventral,0,1,3,0.36004496432592853
subj06,ventral,0,1,4,0.3091537844035144
subj06,ventral,0,1,5,0.3185837038446394
subj06,ventral,0,1,6,0.32121790282909696
subj06,ventral,0,2,3,0.3795000072142531
subj06,ventral,0,2,4,0.3540834455547641
subj06,ventral,0,2,5,0.33663404312298506
subj06,ventral,0,2,6,0.3561278557049253
subj06,ventral,0,3,4,0.37963240992632613
subj06,ventral,0,3,5,0.3175459806239487
subj06,ventral,0,3,6,0.3358163668122514
subj06,ventral,0,4,5,0.32229173576147685
subj06,ventral,0,4,6,0.325453900648246
subj06,ventral,0,5,6,0.3031964930289548
subj06,ventral,1,0,1,0.4023197822609063
subj06,ventral,1,0,2,0.40017988266611515
subj06,ventral,1,0,3,0.38084817933780063
subj06,ventral,1,0,4,0.38808521346010005
subj06,ventral,1,0,5,0.3287913362408432
subj06,ventral,1,0,6,0.33683146967180905
subj06,ventral,1,1,2,0.3902100023717611
subj06,ventral,1,1,3,0.38367590048097444
subj06,ventral,1,1,4,0.38876459608676006
subj06,ventral,1,1,5,0.3502508647530429
subj06,ventral,1,1,6,0.38276561904185485
subj06,ventral,1,2,3,0.3971094888929376
subj06,ventral,1,2,4,0.4109660040402847
subj06,ventral,1,2,5,0.3501535082729959
subj06,ventral,1,2,6,0.3660514076963069
subj06,ventral,1,3,4,0.3980010908180551
subj06,ventral,1,3,5,0.3304538108749448
subj06,ventral,1,3,6,0.36461847618303217
subj06,ventral,1,4,5,0.3531722441936296
subj06,ventral,1,4,6,0.3551311882732377
subj06,ventral,1,5,6,0.2973066375655979
subj06,ventral,2,0,1,0.35912309024927697
subj06,ventral,2,0,2,0.36543253040646634
subj06,ventral,2,0,3,0.3525485470571785
subj06,ventral,2,0,4,0.344138708111732
subj06,ventral,2,0,5,0.28622569235626
subj06,ventral,2,0,6,0.3457392871885638
subj06,ventral,2,1,2,0.41412120395241786
subj06,ventral,2,1,3,0.4282963014418548
subj06,ventral,2,1,4,0.42444294805665983
subj06,ventral,2,1,5,0.3461483849294427
subj06,ventral,2,1,6,0.38853201869027787
subj06,ventral,2,2,3,0.36968503500881494
subj06,ventral,2,2,4,0.38104876303300816
subj06,ventral,2,2,5,0.31474226304714265
subj06,ventral,2,2,6,0.3750212299091193
subj06,ventral,2,3,4,0.4091754177343459
subj06,ventral,2,3,5,0.33909603178067743
subj06,ventral,2,3,6,0.405624477414739
subj06,ventral,2,4,5,0.3217353341870781
subj06,ventral,2,4,6,0.37330929936965945
subj06,ventral,2,5,6,0.330461858584086
subj06,ventral,3,0,1,0.3660859775753391
subj06,ventral,3,0,2,0.3631852959030897
subj06,ventral,3,0,3,0.38788605767516904
subj06,ventral,3,0,4,0.3856347810421705
subj06,ventral,3,0,5,0.3395504305783928
subj06,ventral,3,0,6,0.366225498684045
subj06,ventral,3,1,2,0.3550790311157086
subj06,ventral,3,1,3,0.3547293164948737
subj06,ventral,3,1,4,0.37692412289421034
subj06,ventral,3,1,5,0.32769826162783094
subj06,ventral,3,1,6,0.37138708119705904
subj06,ventral,3,2,3,0.3742690207345866
subj06,ventral,3,2,4,0.3957206915412322
subj06,ventral,3,2,5,0.31837224946480736
subj06,ventral,3,2,6,0.3984358546508286
subj06,ventral,3,3,4,0.41573147534052973
subj06,ventral,3,3,5,0.32277549244080633
subj06,ventral,3,3,6,0.35872561251351126
subj06,ventral,3,4,5,0.3242651293295384
subj06,ventral,3,4,6,0.3941586233514635
subj06,ventral,3,5,6,0.32655881158305256
subj06,ventral,4,0,1,0.3723544172838229
subj06,ventral,4,0,2,0.3811682437956172
subj06,ventral,4,0,3,0.38537035542914966
subj06,ventral,4,0,4,0.3579051370661501
subj06,ventral,4,0,5,0.32320679825762594
subj06,ventral,4,0,6,0.3503487443988509
subj06,ventral,4,1,2,0.35302799719371825
subj06,ventral,4,1,3,0.387787222320971
subj06,ventral,4,1,4,0.3487198832582557
subj06,ventral,4,1,5,0.3532079113254718
subj06,ventral,4,1,6,0.37544028476341146
subj06,ventral,4,2,3,0.38555640016413933
subj06,ventral,4,2,4,0.3933058068408211
subj06,ventral,4,2,5,0.3364681402547544
subj06,ventral,4,2,6,0.38022954755489513
subj06,ventral,4,3,4,0.39676332457521474
subj06,ventral,4,3,5,0.30916944535758933
subj06,ventral,4,3,6,0.3675307808477835
subj06,ventral,4,4,5,0.34342663578304194
subj06,ventral,4,4,6,0.3550915564337716
subj06,ventral,4,5,6,0.3234110535619503
subj06,ventral,5,0,1,0.37649331870093344
subj06,ventral,5,0,2,0.3928162816104872
subj06,ventral,5,0,3,0.38588864013748436
subj06,ventral,5,0,4,0.342882570931428
subj06,ventral,5,0,5,0.3388630032380699
subj06,ventral,5,0,6,0.32352548392086533
subj06,ventral,5,1,2,0.3671916223024662
subj06,ventral,5,1,3,0.3927369440842912
subj06,ventral,5,1,4,0.33496358019971634
subj06,ventral,5,1,5,0.27736414032693407
subj06,ventral,5,1,6,0.3530919036519502
subj06,ventral,5,2,3,0.4084199127426062
subj06,ventral,5,2,4,0.3769133859268545
subj06,ventral,5,2,5,0.3371946152205605
subj06,ventral,5,2,6,0.3721900581205162
subj06,ventral,5,3,4,0.4171681994003776
subj06,ventral,5,3,5,0.33011287031100917
subj06,ventral,5,3,6,0.34546570175345676
subj06,ventral,5,4,5,0.3235697635612783
subj06,ventral,5,4,6,0.3490142516756441
subj06,ventral,5,5,6,0.31864960911775353
subj07,ventral,0,0,1,0.32118865730951174
subj07,ventral,0,0,2,0.3468226184101571
subj07,ventral,0,0,3,0.35066280498320496
subj07,ventral,0,0,4,0.30940154919270846
subj07,ventral,0,0,5,0.2793726625233995
subj07,ventral,0,0,6,0.30514937549350934
subj07,ventral,0,1,2,0.3457625955101295
subj07,ventral,0,1,3,0.36004496432592853
subj07,ventral,0,1,4,0.3091537844035144
subj07,ventral,0,1,5,0.31948374182198935
subj07,ventral,0,1,6,0.32121790282909696
subj07,ventral,0,2,3,0.3795000072142531
subj07,ventral,0,2,4,0.3540834455547641
subj07,ventral,0,2,5,0.3341250712368997
subj07,ventral,0,2,6,0.3561278557049253
subj07,ventral,0,3,4,0.37963240992632613
subj07,ventral,0,3,5,0.3255640599776733
subj07,ventral,0,3,6,0.3358163668122514
subj07,ventral,0,4,5,0.3311746149168265
subj07,ventral,0,4,6,0.325453900648246
subj07,ventral,0,5,6,0.27587575224694844
subj07,ventral,1,0,1,0.4023197822609063
subj07,ventral,1,0,2,0.40017988266611515
subj07,ventral,1,0,3,0.38084817933780063
subj07,ventral,1,0,4,0.38808521346010005
subj07,ventral,1,0,5,0.34210914201934406
subj07,ventral,1,0,6,0.33683146967180905
subj07,ventral,1,1,2,0.3902100023717611
subj07,ventral,1,1,3,0.38367590048097444
subj07,ventral,1,1,4,0.38876459608676006
subj07,ventral,1,1,5,0.32041794572094173
subj07,ventral,1,1,6,0.38276561904185485
subj07,ventral,1,2,3,0.3971094888929376
subj07,ventral,1,2,4,0.4109660040402847
subj07,ventral,1,2,5,0.3635421213950423
subj07,ventral,1,2,6,0.3660514076963069
subj07,ventral,1,3,4,0.3980010908180551
subj07,ventral,1,3,5,0.3558632099310309
subj07,ventral,1,3,6,0.36461847618303217
subj07,ventral,1,4,5,0.36602706166835847
subj07,ventral,1,4,6,0.3551311882732377
subj07,ventral,1,5,6,0.30209863831062617
subj07,ventral,2,0,1,0.35912309024927697
subj07,ventral,2,0,2,0.36543253040646634
subj07,ventral,2,0,3,0.3525485470571785
subj07,ventral,2,0,4,0.344138708111732
subj07,ventral,2,0,5,0.27120879896577627
subj07,ventral,2,0,6,0.3457392871885638
subj07,ventral,2,1,2,0.41412120395241786
subj07,ventral,2,1,3,0.4282963014418548
subj07,ventral,2,1,4,0.42444294805665983
subj07,ventral,2,1,5,0.32065561017084393
subj07,ventral,2,1,6,0.38853201869027787
subj07,ventral,2,2,3,0.36968503500881494
subj07,ventral,2,2,4,0.38104876303300816
subj07,ventral,2,2,5,0.31235866699625214
subj07,ventral,2,2,6,0.3750212299091193
subj07,ventral,2,3,4,0.4091754177343459
subj07,ventral,2,3,5,0.3364555328287118
subj07,ventral,2,3,6,0.405624477414739
subj07,ventral,2,4,5,0.3056475550429727
subj07,ventral,2,4,6,0.37330929936965945
subj07,ventral,2,5,6,0.30036937563397403
subj07,ventral,3,0,1,0.3660859775753391
subj07,ventral,3,0,2,0.3631852959030897
subj07,ventral,3,0,3,0.38788605767516904
subj07,ventral,3,0,4,0.3856347810421705
subj07,ventral,3,0,5,0.3087560705661265
subj07,ventral,3,0,6,0.366225498684045
subj07,ventral,3,1,2,0.3550790311157086
subj07,ventral,3,1,3,0.3547293164948737
subj07,ventral,3,1,4,0.37692412289421034
subj07,ventral,3,1,5,0.311208004489025
subj07,ventral,3,1,6,0.37138708119705904
subj07,ventral,3,2,3,0.3742690207345866
subj07,ventral,3,2,4,0.3957206915412322
subj07,ventral,3,2,5,0.35342673299030397
subj07,ventral,3,2,6,0.3984358546508286
subj07,ventral,3,3,4,0.41573147534052973
subj07,ventral,3,3,5,0.3388895219138741
subj07,ventral,3,3,6,0.35872561251351126
subj07,ventral,3,4,5,0.35283908789254514
subj07,ventral,3,4,6,0.3941586233514635
subj07,ventral,3,5,6,0.292903869477228
subj07,ventral,4,0,1,0.3723544172838229
subj07,ventral,4,0,2,0.3811682437956172
subj07,ventral,4,0,3,0.38537035542914966
subj07,ventral,4,0,4,0.3579051370661501
subj07,ventral,4,0,5,0.2985574438068831
subj07,ventral,4,0,6,0.3503487443988509
subj07,ventral,4,1,2,0.35302799719371825
subj07,ventral,4,1,3,0.387787222320971
subj07,ventral,4,1,4,0.3487198832582557
subj07,ventral,4,1,5,0.3059953428575101
subj07,ventral,4,1,6,0.37544028476341146
subj07,ventral,4,2,3,0.38555640016413933
subj07,ventral,4,2,4,0.3933058068408211
subj07,ventral,4,2,5,0.31680609951820776
subj07,ventral,4,2,6,0.38022954755489513
subj07,ventral,4,3,4,0.39676332457521474
subj07,ventral,4,3,5,0.3065466572060182
subj07,ventral,4,3,6,0.3675307808477835
subj07,ventral,4,4,5,0.32490207761676704
subj07,ventral,4,4,6,0.3550915564337716
subj07,ventral,4,5,6,0.3098444473436364
subj07,ventral,5,0,1,0.37649331870093344
subj07,ventral,5,0,2,0.3928162816104872
subj07,ventral,5,0,3,0.38588864013748436
subj07,ventral,5,0,4,0.342882570931428
subj07,ventral,5,0,5,0.3299962129642335
subj07,ventral,5,0,6,0.32352548392086533
subj07,ventral,5,1,2,0.3671916223024662
subj07,ventral,5,1,3,0.3927369440842912
subj07,ventral,5,1,4,0.33496358019971634
subj07,ventral,5,1,5,0.30024583251714293
subj07,ventral,5,1,6,0.3530919036519502
subj07,ventral,5,2,3,0.4084199127426062
subj07,ventral,5,2,4,0.3769133859268545
subj07,ventral,5,2,5,0.3769144355183731
subj07,ventral,5,2,6,0.3721900581205162
subj07,ventral,5,3,4,0.4171681994003776
subj07,ventral,5,3,5,0.3749696610215576
subj07,ventral,5,3,6,0.34546570175345676
subj07,ventral,5,4,5,0.3489834549325394
subj07,ventral,5,4,6,0.3490142516756441
subj07,ventral,5,5,6,0.3125236998013014
subj08,ventral,0,0,1,0.32118865730951174
subj08,ventral,0,0,2,0.3468226184101571
subj08,ventral,0,0,3,0.35066280498320496
subj08,ventral,0,0,4,0.30940154919270846
subj08,ventral,0,0,5,0.2793726625233995
subj08,ventral,0,0,6,0.2836860847129176
subj08,ventral,0,1,2,0.3457625955101295
subj08,ventral,0,1,3,0.36004496432592853
subj08,ventral,0,1,4,0.3091537844035144
subj08,ventral,0,1,5,0.31948374182198935
subj08,ventral,0,1,6,0.3185837038446394
subj08,ventral,0,2,3,0.3795000072142531
subj08,ventral,0,2,4,0.3540834455547641
subj08,ventral,0,2,5,0.3341250712368997
subj08,ventral,0,2,6,0.33663404312298506
subj08,ventral,0,3,4,0.37963240992632613
subj08,ventral,0,3,5,0.3255640599776733
subj08,ventral,0,3,6,0.3175459806239487
subj08,ventral,0,4,5,0.3311746149168265
subj08,ventral,0,4,6,0.32229173576147685
subj08,ventral,0,5,6,0.2843246601046296
subj08,ventral,1,0,1,0.4023197822609063
subj08,ventral,1,0,2,0.40017988266611515
subj08,ventral,1,0,3,0.38084817933780063
subj08,ventral,1,0,4,0.38808521346010005
subj08,ventral,1,0,5,0.34210914201934406
subj08,ventral,1,0,6,0.3287913362408432
subj08,ventral,1,1,2,0.3902100023717611
subj08,ventral,1,1,3,0.38367590048097444
subj08,ventral,1,1,4,0.38876459608676006
subj08,ventral,1,1,5,0.32041794572094173
subj08,ventral,1,1,6,0.3502508647530429
subj08,ventral,1,2,3,0.3971094888929376
subj08,ventral,1,2,4,0.4109660040402847
subj08,ventral,1,2,5,0.3635421213950423
subj08,ventral,1,2,6,0.3501535082729959
subj08,ventral,1,3,4,0.3980010908180551
subj08,ventral,1,3,5,0.3558632099310309
subj08,ventral,1,3,6,0.3304538108749448
subj08,ventral,1,4,5,0.36602706166835847
subj08,ventral,1,4,6,0.3531722441936296
subj08,ventral,1,5,6,0.3141622820252745
subj08,ventral,2,0,1,0.35912309024927697
subj08,ventral,2,0,2,0.36543253040646634
subj08,ventral,2,0,3,0.3525485470571785
subj08,ventral,2,0,4,0.344138708111732
subj08,ventral,2,0,5,0.27120879896577627
subj08,ventral,2,0,6,0.28622569235626
subj08,ventral,2,1,2,0.41412120395241786
subj08,ventral,2,1,3,0.4282963014418548
subj08,ventral,2,1,4,0.42444294805665983
subj08,ventral,2,1,5,0.32065561017084393
subj08,ventral,2,1,6,0.3461483849294427
subj08,ventral,2,2,3,0.36968503500881494
subj08,ventral,2,2,4,0.38104876303300816
subj08,ventral,2,2,5,0.31235866699625214
subj08,ventral,2,2,6,0.31474226304714265
subj08,ventral,2,3,4,0.4091754177343459
subj08,ventral,2,3,5,0.3364555328287118
subj08,ventral,2,3,6,0.33909603178067743
subj08,ventral,2,4,5,0.3056475550429727
subj08,ventral,2,4,6,0.3217353341870781
subj08,ventral,2,5,6,0.2869185970495279
subj08,ventral,3,0,1,0.3660859775753391
subj08,ventral,3,0,2,0.3631852959030897
subj08,ventral,3,0,3,0.38788605767516904
subj08,ventral,3,0,4,0.3856347810421705
subj08,ventral,3,0,5,0.3087560705661265
subj08,ventral,3,0,6,0.3395504305783928
subj08,ventral,3,1,2,0.3550790311157086
subj08,ventral,3,1,3,0.3547293164948737
subj08,ventral,3,1,4,0.37692412289421034
subj08,ventral,3,1,5,0.311208004489025
subj08,ventral,3,1,6,0.32769826162783094
subj08,ventral,3,2,3,0.3742690207345866
subj08,ventral,3,2,4,0.3957206915412322
subj08,ventral,3,2,5,0.35342673299030397
subj08,ventral,3,2,6,0.31837224946480736
subj08,ventral,3,3,4,0.41573147534052973
subj08,ventral,3,3,5,0.3388895219138741
subj08,ventral,3,3,6,0.32277549244080633
subj08,ventral,3,4,5,0.35283908789254514
subj08,ventral,3,4,6,0.3242651293295384
subj08,ventral,3,5,6,0.28108129790707537
subj08,ventral,4,0,1,0.3723544172838229
subj08,ventral,4,0,2,0.3811682437956172
subj08,ventral,4,0,3,0.38537035542914966
subj08,ventral,4,0,4,0.3579051370661501
subj08,ventral,4,0,5,0.2985574438068831
subj08,ventral,4,0,6,0.32320679825762594
subj08,ventral,4,1,2,0.35302799719371825
subj08,ventral,4,1,3,0.387787222320971
subj08,ventral,4,1,4,0.3487198832582557
subj08,ventral,4,1,5,0.3059953428575101
subj08,ventral,4,1,6,0.3532079113254718
subj08,ventral,4,2,3,0.38555640016413933
subj08,ventral,4,2,4,0.3933058068408211
subj08,ventral,4,2,5,0.31680609951820776
subj08,ventral,4,2,6,0.3364681402547544
subj08,ventral,4,3,4,0.39676332457521474
subj08,ventral,4,3,5,0.3065466572060182
subj08,ventral,4,3,6,0.30916944535758933
subj08,ventral,4,4,5,0.32490207761676704
subj08,ventral,4,4,6,0.34342663578304194
subj08,ventral,4,5,6,0.2830558819822932
subj08,ventral,5,0,1,0.37649331870093344
subj08,ventral,5,0,2,0.3928162816104872
subj08,ventral,5,0,3,0.38588864013748436
subj08,ventral,5,0,4,0.342882570931428
subj08,ventral,5,0,5,0.3299962129642335
subj08,ventral,5,0,6,0.3388630032380699
subj08,ventral,5,1,2,0.3671916223024662
subj08,ventral,5,1,3,0.3927369440842912
subj08,ventral,5,1,4,0.33496358019971634
subj08,ventral,5,1,5,0.30024583251714293
subj08,ventral,5,1,6,0.27736414032693407
subj08,ventral,5,2,3,0.4084199127426062
subj08,ventral,5,2,4,0.3769133859268545
subj08,ventral,5,2,5,0.3769144355183731
subj08,ventral,5,2,6,0.3371946152205605
subj08,ventral,5,3,4,0.4171681994003776
subj08,ventral,5,3,5,0.3749696610215576
subj08,ventral,5,3,6,0.33011287031100917
subj08,ventral,5,4,5,0.3489834549325394
subj08,ventral,5,4,6,0.3235697635612783
subj08,ventral,5,5,6,0.30680456994146377
subj01,lateral,0,0,1,0.44317893636176214
subj01,lateral,0,0,2,0.3679090995297924
subj01,lateral,0,0,3,0.43315151659930146
subj01,lateral,0,0,4,0.312324020021389
subj01,lateral,0,0,5,0.33630653154602785
subj01,lateral,0,0,6,0.24772527439174938
subj01,lateral,0,1,2,0.37703663083565164
subj01,lateral,0,1,3,0.42309246175497167
subj01,lateral,0,1,4,0.3349193302674968
subj01,lateral,0,1,5,0.3295263299096023
subj01,lateral,0,1,6,0.2760421176032603
subj01,lateral,0,2,3,0.41323592941485043
subj01,lateral,0,2,4,0.3290932535347449
subj01,lateral,0,2,5,0.32124623486425
subj01,lateral,0,2,6,0.2724697595407737
subj01,lateral,0,3,4,0.40595992360949684
subj01,lateral,0,3,5,0.3788317896755425
subj01,lateral,0,3,6,0.2888291706065758
subj01,lateral,0,4,5,0.3153810019247579
subj01,lateral,0,4,6,0.23518716318777577
subj01,lateral,0,5,6,0.24966729025232726
subj01,lateral,1,0,1,0.41115062331003377
subj01,lateral,1,0,2,0.3547094322341417
subj01,lateral,1,0,3,0.42314886188284045
subj01,lateral,1,0,4,0.37054190415627897
subj01,lateral,1,0,5,0.35466138622695315
subj01,lateral,1,0,6,0.25763671948150413
subj01,lateral,1,1,2,0.3372384650981591
subj01,lateral,1,1,3,0.39592135396585576
subj01,lateral,1,1,4,0.3277351496762811
subj01,lateral,1,1,5,0.3142735372591062
subj01,lateral,1,1,6,0.2626412088444905
subj01,lateral,1,2,3,0.37824750086501435
subj01,lateral,1,2,4,0.3149942877905337
subj01,lateral,1,2,5,0.2989133843691016
subj01,lateral,1,2,6,0.2401818935088571
subj01,lateral,1,3,4,0.3746636995680501
subj01,lateral,1,3,5,0.3865895138805265
subj01,lateral,1,3,6,0.3191462061093065
subj01,lateral,1,4,5,0.32920854645495273
subj01,lateral,1,4,6,0.24498483916199218
subj01,lateral,1,5,6,0.2634668077701576
subj01,lateral,2,0,1,0.46289230220714256
subj01,lateral,2,0,2,0.3601270095277791
subj01,lateral,2,0,3,0.4504074559348284
subj01,lateral,2,0,4,0.33336074276721467
subj01,lateral,2,0,5,0.355819712728006
subj01,lateral,2,0,6,0.2824209327108793
subj01,lateral,2,1,2,0.40137501385322505
subj01,lateral,2,1,3,0.44668288840158415
subj01,lateral,2,1,4,0.3332247951348823
subj01,lateral,2,1,5,0.35008381354863854
subj01,lateral,2,1,6,0.30298485965588756
subj01,lateral,2,2,3,0.3710397298838581
subj01,lateral,2,2,4,0.2887826438662454
subj01,lateral,2,2,5,0.3008825781979167
subj01,lateral,2,2,6,0.2600378178559755
subj01,lateral,2,3,4,0.34385804362257916
subj01,lateral,2,3,5,0.3960517230718743
subj01,lateral,2,3,6,0.305415091738753
subj01,lateral,2,4,5,0.3009309270433659
subj01,lateral,2,4,6,0.2827395826877393
subj01,lateral,2,5,6,0.2749327649707749
subj01,lateral,3,0,1,0.4221199108665192
subj01,lateral,3,0,2,0.38018853046610346
subj01,lateral,3,0,3,0.35376890683241413
subj01,lateral,3,0,4,0.3658974337385801
subj01,lateral,3,0,5,0.36942445833546983
subj01,lateral,3,0,6,0.2497613146258174
subj01,lateral,3,1,2,0.3746501174546181
subj01,lateral,3,1,3,0.3518255835093204
subj01,lateral,3,1,4,0.35745019848818976
subj01,lateral,3,1,5,0.35145136941113053
subj01,lateral,3,1,6,0.28924697545436784
subj01,lateral,3,2,3,0.351498894824392
subj01,lateral,3,2,4,0.3508557427962364
subj01,lateral,3,2,5,0.3517179101315538
subj01,lateral,3,2,6,0.26242151349776804
subj01,lateral,3,3,4,0.32099099365377654
subj01,lateral,3,3,5,0.34918404552110194
subj01,lateral,3,3,6,0.2556830919408721
subj01,lateral,3,4,5,0.33412699129183987
subj01,lateral,3,4,6,0.27244088570430147
subj01,lateral,3,5,6,0.26626668648239166
subj01,lateral,4,0,1,0.4247426217869179
subj01,lateral,4,0,2,0.3682787101105391
subj01,lateral,4,0,3,0.43254010286343264
subj01,lateral,4,0,4,0.36535471478126835
subj01,lateral,4,0,5,0.35703225656417875
subj01,lateral,4,0,6,0.2799464189515211
subj01,lateral,4,1,2,0.36749217107910387
subj01,lateral,4,1,3,0.421550821757875
subj01,lateral,4,1,4,0.3408023939487051
subj01,lateral,4,1,5,0.3272117289898562
subj01,lateral,4,1,6,0.2867254231943151
subj01,lateral,4,2,3,0.38609153754471937
subj01,lateral,4,2,4,0.29562926874073375
subj01,lateral,4,2,5,0.31701478959219026
subj01,lateral,4,2,6,0.24848837920796948
subj01,lateral,4,3,4,0.3709751606254361
subj01,lateral,4,3,5,0.4058361921114097
subj01,lateral,4,3,6,0.3082660819197775
subj01,lateral,4,4,5,0.3191759443720309
subj01,lateral,4,4,6,0.2558335498173359
subj01,lateral,4,5,6,0.2615144277775256
subj01,lateral,5,0,1,0.41510999035467405
subj01,lateral,5,0,2,0.35055003958878445
subj01,lateral,5,0,3,0.41028719234917405
subj01,lateral,5,0,4,0.32485343987843707
subj01,lateral,5,0,5,0.3270544571565532
subj01,lateral,5,0,6,0.27459258645594675
subj01,lateral,5,1,2,0.358839355947427
subj01,lateral,5,1,3,0.426261844689302
subj01,lateral,5,1,4,0.38061326045777716
subj01,lateral,5,1,5,0.3274577645398223
subj01,lateral,5,1,6,0.30237219515738994
subj01,lateral,5,2,3,0.37417235180688646
subj01,lateral,5,2,4,0.29938190146727917
subj01,lateral,5,2,5,0.3149124401253099
subj01,lateral,5,2,6,0.25378366116958045
subj01,lateral,5,3,4,0.3856349361692654
subj01,lateral,5,3,5,0.3615933562622511
subj01,lateral,5,3,6,0.31854525849983534
subj01,lateral,5,4,5,0.3315357868957004
subj01,lateral,5,4,6,0.26811881352119954
subj01,lateral,5,5,6,0.2736914642933088
subj02,lateral,0,0,1,0.4186675917720219
subj02,lateral,0,0,2,0.3974257988446868
subj02,lateral,0,0,3,0.4304405699321199
subj02,lateral,0,0,4,0.3645402763249102
subj02,lateral,0,0,5,0.3729121937110838
subj02,lateral,0,0,6,0.2823831984704584
subj02,lateral,0,1,2,0.37703663083565164
subj02,lateral,0,1,3,0.42309246175497167
subj02,lateral,0,1,4,0.3349193302674968
subj02,lateral,0,1,5,0.3295263299096023
subj02,lateral,0,1,6,0.2760421176032603
subj02,lateral,0,2,3,0.41323592941485043
subj02,lateral,0,2,4,0.3290932535347449
subj02,lateral,0,2,5,0.32124623486425
subj02,lateral,0,2,6,0.2724697595407737
subj02,lateral,0,3,4,0.40595992360949684
subj02,lateral,0,3,5,0.3788317896755425
subj02,lateral,0,3,6,0.2888291706065758
subj02,lateral,0,4,5,0.3153810019247579
subj02,lateral,0,4,6,0.23518716318777577
subj02,lateral,0,5,6,0.24966729025232726
subj02,lateral,1,0,1,0.3855668212473052
subj02,lateral,1,0,2,0.3399143531313231
subj02,lateral,1,0,3,0.43592091764174407
subj02,lateral,1,0,4,0.3646662238237978
subj02,lateral,1,0,5,0.39043101471045577
subj02,lateral,1,0,6,0.28759736892950255
subj02,lateral,1,1,2,0.3372384650981591
subj02,lateral,1,1,3,0.39592135396585576
subj02,lateral,1,1,4,0.3277351496762811
subj02,lateral,1,1,5,0.3142735372591062
subj02,lateral,1,1,6,0.2626412088444905
subj02,lateral,1,2,3,0.37824750086501435
subj02,lateral,1,2,4,0.3149942877905337
subj02,lateral,1,2,5,0.2989133843691016
subj02,lateral,1,2,6,0.2401818935088571
subj02,lateral,1,3,4,0.3746636995680501
subj02,lateral,1,3,5,0.3865895138805265
subj02,lateral,1,3,6,0.3191462061093065
subj02,lateral,1,4,5,0.32920854645495273
subj02,lateral,1,4,6,0.24498483916199218
subj02,lateral,1,5,6,0.2634668077701576
subj02,lateral,2,0,1,0.44581723496850384
subj02,lateral,2,0,2,0.3688616919161189
subj02,lateral,2,0,3,0.4296029390754224
subj02,lateral,2,0,4,0.3425290898926108
subj02,lateral,2,0,5,0.36219958895187476
subj02,lateral,2,0,6,0.291545381631108
subj02,lateral,2,1,2,0.40137501385322505
subj02,lateral,2,1,3,0.44668288840158415
subj02,lateral,2,1,4,0.3332247951348823
subj02,lateral,2,1,5,0.35008381354863854
subj02,lateral,2,1,6,0.30298485965588756
subj02,lateral,2,2,3,0.3710397298838581
subj02,lateral,2,2,4,0.2887826438662454
subj02,lateral,2,2,5,0.3008825781979167
subj02,lateral,2,2,6,0.2600378178559755
subj02,lateral,2,3,4,0.34385804362257916
subj02,lateral,2,3,5,0.3960517230718743
subj02,lateral,2,3,6,0.305415091738753
subj02,lateral,2,4,5,0.3009309270433659
subj02,lateral,2,4,6,0.2827395826877393
subj02,lateral,2,5,6,0.2749327649707749
subj02,lateral,3,0,1,0.4158460483358232
subj02,lateral,3,0,2,0.3686630214742383
subj02,lateral,3,0,3,0.3557294284965525
subj02,lateral,3,0,4,0.36448278607435247
subj02,lateral,3,0,5,0.37636499876557056
subj02,lateral,3,0,6,0.2810100551540194
subj02,lateral,3,1,2,0.3746501174546181
subj02,lateral,3,1,3,0.3518255835093204
subj02,lateral,3,1,4,0.35745019848818976
subj02,lateral,3,1,5,0.35145136941113053
subj02,lateral,3,1,6,0.28924697545436784
subj02,lateral,3,2,3,0.351498894824392
subj02,lateral,3,2,4,0.3508557427962364
subj02,lateral,3,2,5,0.3517179101315538
subj02,lateral,3,2,6,0.26242151349776804
subj02,lateral,3,3,4,0.32099099365377654
subj02,lateral,3,3,5,0.34918404552110194
subj02,lateral,3,3,6,0.2556830919408721
